Frequency	S11(dB)	S21(dB)
1.368070000000000164e+01	0.000000000000000000e+00	-6.231319004920712246e+01
1.370974999999999966e+01	0.000000000000000000e+00	-6.240934086670125680e+01
1.373880000000000123e+01	-9.643274665532871356e-16	-6.250180875689150639e+01
1.376785000000000103e+01	0.000000000000000000e+00	-6.259072802392921631e+01
1.379690000000000083e+01	-9.643274665532871356e-16	-6.267622512343212549e+01
1.382595000000000063e+01	0.000000000000000000e+00	-6.275841925298828983e+01
1.385500000000000043e+01	-2.512384111244318116e-07	-6.283742288813940036e+01
1.388405000000000022e+01	-2.107647056622286187e-05	-6.291334226976857025e+01
1.391310000000000002e+01	-4.188580730170218249e-05	-6.298627784809497854e+01
1.394215000000000160e+01	-6.265751888560415473e-05	-6.305632468780434152e+01
1.397119999999999962e+01	-8.337049565334589114e-05	-6.312357283833961219e+01
1.400025000000000119e+01	-1.040042483191011780e-04	-6.318810767287156693e+01
1.402930000000000099e+01	-1.245389078488463841e-04	-6.325001019907440281e+01
1.405835000000000079e+01	-1.449552248410092520e-04	-6.330935734446513408e+01
1.408740000000000059e+01	-1.652345687637559249e-04	-6.336622221876149297e+01
1.411645000000000039e+01	-1.853589247112865702e-04	-6.342067435543927445e+01
1.414550000000000018e+01	-2.053108940071195795e-04	-6.347277993442516930e+01
1.417454999999999998e+01	-2.250736879317477047e-04	-6.352260198767610433e+01
1.420360000000000156e+01	-2.446311271969515760e-04	-6.357020058916436511e+01
1.423264999999999958e+01	-2.639676352059048994e-04	-6.361563303069480213e+01
1.426170000000000115e+01	-2.830682389085555713e-04	-6.365895398477135814e+01
1.429075000000000095e+01	-3.019185574289598483e-04	-6.370021565564611876e+01
1.431980000000000075e+01	-3.205048022079314777e-04	-6.373946791956727509e+01
1.434885000000000055e+01	-3.388137720885347993e-04	-6.377675845509887864e+01
1.437790000000000035e+01	-3.568328406383014430e-04	-6.381213286439933086e+01
1.440695000000000014e+01	-3.745499600679944052e-04	-6.384563478613274867e+01
1.443599999999999994e+01	-3.919536476209346419e-04	-6.387730600070950970e+01
1.446505000000000152e+01	-4.090329797445145044e-04	-6.390718652851820281e+01
1.449409999999999954e+01	-4.257775901025876841e-04	-6.393531472160550067e+01
1.452315000000000111e+01	-4.421776558319023267e-04	-6.396172734937237436e+01
1.455220000000000091e+01	-4.582238950341503713e-04	-6.398645967875381757e+01
1.458125000000000071e+01	-4.739075577331316796e-04	-6.400954554925542084e+01
1.461030000000000051e+01	-4.892204168074760747e-04	-6.403101744326211531e+01
1.463935000000000031e+01	-5.041547607823531696e-04	-6.405090655195171223e+01
1.466840000000000011e+01	-5.187033888591857612e-04	-6.406924283713891555e+01
1.469744999999999990e+01	-5.328595955846364071e-04	-6.408605508934205375e+01
1.472650000000000148e+01	-5.466171723216983616e-04	-6.410137098234375230e+01
1.475554999999999950e+01	-5.599703865414802683e-04	-6.411521712446463539e+01
1.478460000000000107e+01	-5.729139865493539097e-04	-6.412761910683695987e+01
1.481365000000000087e+01	-5.854431817471032057e-04	-6.413860154880258335e+01
1.484270000000000067e+01	-5.975536386508612701e-04	-6.414818814071347219e+01
1.487175000000000047e+01	-6.092414745295482003e-04	-6.415640168421597878e+01
1.490080000000000027e+01	-6.205032418271762360e-04	-6.416326413030741094e+01
1.492985000000000007e+01	-6.313359231853827528e-04	-6.416879661515285704e+01
1.495889999999999986e+01	-6.417369279295766660e-04	-6.417301949396475891e+01
1.498795000000000144e+01	-6.517040694432405662e-04	-6.417595237294987953e+01
1.501699999999999946e+01	-6.612355664994181564e-04	-6.417761413952669614e+01
1.504605000000000103e+01	-6.703300308241109647e-04	-6.417802299084313233e+01
1.507510000000000083e+01	-6.789864639281746519e-04	-6.417719646076977824e+01
1.510415000000000063e+01	-6.872042366423213684e-04	-6.417515144543857275e+01
1.513320000000000043e+01	-6.949830883506455219e-04	-6.417190422739103894e+01
1.516225000000000023e+01	-7.023231180244937470e-04	-6.416747049841683292e+01
1.519130000000000180e+01	-7.092247652666908890e-04	-6.416186538124131289e+01
1.522034999999999982e+01	-7.156888176760040771e-04	-6.415510345001229098e+01
1.524940000000000140e+01	-7.217163865093745951e-04	-6.414719874969765101e+01
1.527844999999999942e+01	-7.273089075775321941e-04	-6.413816481453110896e+01
1.530750000000000099e+01	-7.324681284554125475e-04	-6.412801468541678673e+01
1.533655000000000079e+01	-7.371960988950944458e-04	-6.411676092650994008e+01
1.536560000000000059e+01	-7.414951669863616970e-04	-6.410441564083188837e+01
1.539465000000000039e+01	-7.453679560915178401e-04	-6.409099048520599240e+01
1.542370000000000019e+01	-7.488173803756444308e-04	-6.407649668428774703e+01
1.545275000000000176e+01	-7.518466112645763068e-04	-6.406094504396180866e+01
1.548179999999999978e+01	-7.544590856674077053e-04	-6.404434596400997748e+01
1.551085000000000136e+01	-7.566584920019413631e-04	-6.402670945012603454e+01
1.553989999999999938e+01	-7.584487572904412929e-04	-6.400804512532120327e+01
1.556895000000000095e+01	-7.598340436447256676e-04	-6.398836224071772705e+01
1.559800000000000075e+01	-7.608187404739375024e-04	-6.396766968578124590e+01
1.562705000000000055e+01	-7.614074598535152619e-04	-6.394597599802925458e+01
1.565610000000000035e+01	-7.616050141835629039e-04	-6.392328937222957563e+01
1.568515000000000015e+01	-7.614164228874739562e-04	-6.389961766908638197e+01
1.571420000000000172e+01	-7.608468987632791046e-04	-6.387496842352081217e+01
1.574324999999999974e+01	-7.599018401040099051e-04	-6.384934885239761115e+01
1.577230000000000132e+01	-7.585868232828178997e-04	-6.382276586196842061e+01
1.580134999999999934e+01	-7.569075924457492740e-04	-6.379522605478149444e+01
1.583040000000000092e+01	-7.548700607494236541e-04	-6.376673573628583114e+01
1.585945000000000071e+01	-7.524802893622197647e-04	-6.373730092100979050e+01
1.588850000000000051e+01	-7.497444913433762466e-04	-6.370692733843326749e+01
1.591755000000000031e+01	-7.466690237678041747e-04	-6.367562043846554332e+01
1.594660000000000011e+01	-7.432603677967126099e-04	-6.364338539660942473e+01
1.597565000000000168e+01	-7.395251383469425089e-04	-6.361022711882420566e+01
1.600469999999999970e+01	-7.354700689922962550e-04	-6.357615024606053566e+01
1.603375000000000128e+01	-7.311020040844529036e-04	-6.354115915849646257e+01
1.606279999999999930e+01	-7.264278927786011310e-04	-6.350525797950605522e+01
1.609185000000000088e+01	-7.214547850583048847e-04	-6.346845057931420797e+01
1.612089999999999890e+01	-7.161898263658532382e-04	-6.343074057845272762e+01
1.614995000000000047e+01	-7.106402397522517018e-04	-6.339213135085130801e+01
1.617900000000000205e+01	-7.048133373124434824e-04	-6.335262602678137966e+01
1.620805000000000007e+01	-6.987164988664148080e-04	-6.331222749546490292e+01
1.623710000000000164e+01	-6.923571714599751226e-04	-6.327093840749731868e+01
1.626614999999999966e+01	-6.857428682792141884e-04	-6.322876117703713561e+01
1.629520000000000124e+01	-6.788811525357435787e-04	-6.318569798370351975e+01
1.632424999999999926e+01	-6.717796391298416683e-04	-6.314175077431379890e+01
1.635330000000000084e+01	-6.644459887421212164e-04	-6.309692126437401072e+01
1.638235000000000241e+01	-6.568878959247733762e-04	-6.305121093936531196e+01
1.641140000000000043e+01	-6.491130906106173069e-04	-6.300462105577441463e+01
1.644044999999999845e+01	-6.411293313553700565e-04	-6.295715264196640959e+01
1.646950000000000003e+01	-6.329443963831142420e-04	-6.290880649881215447e+01
1.649855000000000160e+01	-6.245660824222721424e-04	-6.285958320012240108e+01
1.652759999999999962e+01	-6.160021953327142388e-04	-6.280948309287906284e+01
1.655665000000000120e+01	-6.072605515978592768e-04	-6.275850629723084495e+01
1.658569999999999922e+01	-5.983489669325313962e-04	-6.270665270633568866e+01
1.661475000000000080e+01	-5.892752560075117376e-04	-6.265392198596603635e+01
1.664379999999999882e+01	-5.800472244474550723e-04	-6.260031357389610918e+01
1.667285000000000039e+01	-5.706726657598590671e-04	-6.254582667913435756e+01
1.670190000000000197e+01	-5.611593602835586144e-04	-6.249046028089664162e+01
1.673094999999999999e+01	-5.515150621914167647e-04	-6.243421312740038331e+01
1.676000000000000156e+01	-5.417475057982877769e-04	-6.237708373446280774e+01
1.678904999999999959e+01	-5.318643938349835619e-04	-6.231907038383137376e+01
1.681810000000000116e+01	-5.218733950711473011e-04	-6.226017112137491694e+01
1.684714999999999918e+01	-5.117821451023612384e-04	-6.220038375501268746e+01
1.687620000000000076e+01	-5.015982321131984712e-04	-6.213970585244270239e+01
1.690525000000000233e+01	-4.913292040680523713e-04	-6.207813473858895037e+01
1.693430000000000035e+01	-4.809825599356977129e-04	-6.201566749293554182e+01
1.696334999999999837e+01	-4.705657460464158256e-04	-6.195230094649669184e+01
1.699239999999999995e+01	-4.600861533094417061e-04	-6.188803167865340527e+01
1.702145000000000152e+01	-4.495511160371547851e-04	-6.182285601366735506e+01
1.705049999999999955e+01	-4.389679034468375917e-04	-6.175677001698848301e+01
1.707955000000000112e+01	-4.283437211419165017e-04	-6.168976949130416187e+01
1.710859999999999914e+01	-4.176857072371251969e-04	-6.162184997227402761e+01
1.713765000000000072e+01	-4.070009275078152072e-04	-6.155300672404919027e+01
1.716669999999999874e+01	-3.962963743823846603e-04	-6.148323473447077703e+01
1.719575000000000031e+01	-3.855789626954549566e-04	-6.141252870999557700e+01
1.722480000000000189e+01	-3.748555295792448789e-04	-6.134088307028154219e+01
1.725384999999999991e+01	-3.641328284646426754e-04	-6.126829194251369870e+01
1.728290000000000148e+01	-3.534175276795125200e-04	-6.119474915534382120e+01
1.731194999999999951e+01	-3.427162110886248407e-04	-6.112024823253097594e+01
1.734100000000000108e+01	-3.320353705432854013e-04	-6.104478238621127417e+01
1.737004999999999910e+01	-3.213814075426636566e-04	-6.096834450979822861e+01
1.739910000000000068e+01	-3.107606302787528944e-04	-6.089092717050572645e+01
1.742815000000000225e+01	-3.001792507199689021e-04	-6.081252260144516697e+01
1.745720000000000027e+01	-2.896433832156044500e-04	-6.073312269335858105e+01
1.748624999999999829e+01	-2.791590418466653625e-04	-6.065271898584033039e+01
1.751529999999999987e+01	-2.687321408443810134e-04	-6.057130265814841152e+01
1.754435000000000144e+01	-2.583684893209708716e-04	-6.048886451952956378e+01
1.757339999999999947e+01	-2.480737935166614180e-04	-6.040539499901640852e+01
1.760245000000000104e+01	-2.378536527899863468e-04	-6.032088413471807087e+01
1.763149999999999906e+01	-2.277135587220334759e-04	-6.023532156255094350e+01
1.766055000000000064e+01	-2.176588936768263029e-04	-6.014869650436888548e+01
1.768959999999999866e+01	-2.076949305324554186e-04	-6.006099775549409969e+01
1.771865000000000023e+01	-1.978268298991339106e-04	-5.997221367160041439e+01
1.774770000000000181e+01	-1.880596401126806579e-04	-5.988233215489089645e+01
1.777674999999999983e+01	-1.783982964603939621e-04	-5.979134063959893552e+01
1.780580000000000140e+01	-1.688476191908995267e-04	-5.969922607667953685e+01
1.783484999999999943e+01	-1.594123134401717373e-04	-5.960597491774106516e+01
1.786390000000000100e+01	-1.500969690331589799e-04	-5.951157309809238427e+01
1.789294999999999902e+01	-1.409060582091817737e-04	-5.941600601892570666e+01
1.792200000000000060e+01	-1.318439369848432342e-04	-5.931925852853034087e+01
1.795105000000000217e+01	-1.229148432343109992e-04	-5.922131490250261265e+01
1.798010000000000019e+01	-1.141228972383172833e-04	-5.912215882289450519e+01
1.800914999999999822e+01	-1.054721010711195955e-04	-5.902177335623420618e+01
1.803819999999999979e+01	-9.696633854580839111e-05	-5.892014093033430555e+01
1.806725000000000136e+01	-8.860937510560097717e-05	-5.881724330983915650e+01
1.809629999999999939e+01	-8.040485806614184672e-05	-5.871306157040955753e+01
1.812535000000000096e+01	-7.235631680378430642e-05	-5.860757607145973225e+01
1.815439999999999898e+01	-6.446716269409208985e-05	-5.850076642737182198e+01
1.818345000000000056e+01	-5.674069007541026894e-05	-5.839261147706177724e+01
1.821249999999999858e+01	-4.918007640140751235e-05	-5.828308925180757427e+01
1.824155000000000015e+01	-4.178838309852370256e-05	-5.817217694121315219e+01
1.827060000000000173e+01	-3.456855634335130291e-05	-5.805985085718324967e+01
1.829964999999999975e+01	-2.752342807432198239e-05	-5.794608639577256071e+01
1.832870000000000132e+01	-2.065571697732685851e-05	-5.783085799676341310e+01
1.835774999999999935e+01	-1.396802993225589679e-05	-5.771413910080425325e+01
1.838680000000000092e+01	-7.462863518328333854e-06	-5.759590210394379284e+01
1.841584999999999894e+01	-1.142605331345338975e-06	-5.747611830936663324e+01
1.844490000000000052e+01	-9.643274665532871356e-16	-5.735475787612419651e+01
1.847395000000000209e+01	0.000000000000000000e+00	-5.723178976464054557e+01
1.850300000000000011e+01	0.000000000000000000e+00	-5.710718167875113949e+01
1.853204999999999814e+01	0.000000000000000000e+00	-5.698090000400586064e+01
1.856109999999999971e+01	-9.643274665532871356e-16	-5.685290974194961677e+01
1.859015000000000128e+01	0.000000000000000000e+00	-5.672317444006872478e+01
1.861919999999999931e+01	0.000000000000000000e+00	-5.659165611705411436e+01
1.864825000000000088e+01	-9.643274665532871356e-16	-5.645831518300003893e+01
1.867729999999999890e+01	1.928654933106573877e-15	-5.632311035414456768e+01
1.870635000000000048e+01	0.000000000000000000e+00	-5.618599856167286077e+01
1.873539999999999850e+01	-9.643274665532871356e-16	-5.604693485411246456e+01
1.876445000000000007e+01	0.000000000000000000e+00	-5.590587229273933190e+01
1.879350000000000165e+01	0.000000000000000000e+00	-5.576276183944255393e+01
1.882254999999999967e+01	0.000000000000000000e+00	-5.561755223633124956e+01
1.885160000000000124e+01	0.000000000000000000e+00	-5.547018987638039533e+01
1.888064999999999927e+01	0.000000000000000000e+00	-5.532061866432519537e+01
1.890970000000000084e+01	1.928654933106573877e-15	-5.516877986683314816e+01
1.893874999999999886e+01	-9.643274665532871356e-16	-5.501461195106347901e+01
1.896780000000000044e+01	0.000000000000000000e+00	-5.485805041042466712e+01
1.899685000000000201e+01	0.000000000000000000e+00	-5.469902757633693824e+01
1.902590000000000003e+01	-9.643274665532871356e-16	-5.453747241463425155e+01
1.905494999999999806e+01	0.000000000000000000e+00	-5.437331030507940710e+01
1.908399999999999963e+01	-9.643274665532871356e-16	-5.420646280227144587e+01
1.911305000000000121e+01	0.000000000000000000e+00	-5.403684737604842070e+01
1.914209999999999923e+01	0.000000000000000000e+00	-5.386437712923074628e+01
1.917115000000000080e+01	0.000000000000000000e+00	-5.368896049032910867e+01
1.920020000000000238e+01	-9.643274665532871356e-16	-5.351050087842342151e+01
1.922925000000000040e+01	-9.643274665532871356e-16	-5.332889633726074408e+01
1.925829999999999842e+01	0.000000000000000000e+00	-5.314403913500810717e+01
1.928734999999999999e+01	0.000000000000000000e+00	-5.295581532579475947e+01
1.931640000000000157e+01	0.000000000000000000e+00	-5.276410426853740887e+01
1.934544999999999959e+01	-9.643274665532871356e-16	-5.256877809802061563e+01
1.937449999999999761e+01	0.000000000000000000e+00	-5.236970114236009977e+01
1.940354999999999919e+01	-9.643274665532871356e-16	-5.216672928028813772e+01
1.943260000000000076e+01	-9.643274665532871356e-16	-5.195970923057053881e+01
1.946164999999999878e+01	-9.643274665532871356e-16	-5.174847776482692296e+01
1.949070000000000036e+01	0.000000000000000000e+00	-5.153286083364675108e+01
1.951975000000000193e+01	0.000000000000000000e+00	-5.131267259422440219e+01
1.954879999999999995e+01	0.000000000000000000e+00	-5.108771432598313567e+01
1.957784999999999798e+01	0.000000000000000000e+00	-5.085777321833781173e+01
1.960689999999999955e+01	0.000000000000000000e+00	-5.062262101201648079e+01
1.963595000000000113e+01	0.000000000000000000e+00	-5.038201247229167734e+01
1.966499999999999915e+01	-9.643274665532871356e-16	-5.013568366850986280e+01
1.969405000000000072e+01	-9.643274665532871356e-16	-4.988335002970566734e+01
1.972310000000000230e+01	0.000000000000000000e+00	-4.962470414040702593e+01
1.975215000000000032e+01	0.000000000000000000e+00	-4.935941323387886115e+01
1.978119999999999834e+01	0.000000000000000000e+00	-4.908711633160471166e+01
1.981024999999999991e+01	-9.643274665532871356e-16	-4.880742096739217573e+01
1.983930000000000149e+01	0.000000000000000000e+00	-4.851989942161768710e+01
1.986834999999999951e+01	0.000000000000000000e+00	-4.822408437505866630e+01
1.989739999999999753e+01	-9.643274665532871356e-16	-4.791946387163452670e+01
1.992644999999999911e+01	0.000000000000000000e+00	-4.760547545389012214e+01
1.995550000000000068e+01	0.000000000000000000e+00	-4.728149930280597601e+01
1.998454999999999870e+01	0.000000000000000000e+00	-4.694685017193914689e+01
2.001360000000000028e+01	-3.228322550115468303e-06	-4.660076785253829001e+01
2.004265000000000185e+01	-1.391620458048754872e-05	-4.624240583640496283e+01
2.007169999999999987e+01	-2.573011811371248462e-05	-4.587081775171569831e+01
2.010074999999999790e+01	-3.884757078118425541e-05	-4.548494102530881378e+01
2.012979999999999947e+01	-5.348716223017408952e-05	-4.508357706164251510e+01
2.015885000000000105e+01	-6.992020536126698099e-05	-4.466536700721828623e+01
2.018789999999999907e+01	-8.848634598793377103e-05	-4.422876186478870153e+01
2.021695000000000064e+01	-1.096148349125734150e-04	-4.377198529815125738e+01
2.024600000000000222e+01	-1.338539098461369564e-04	-4.329298686983874944e+01
2.027505000000000024e+01	-1.619120191882808784e-04	-4.278938259539530264e+01
2.030409999999999826e+01	-1.947166617250800018e-04	-4.225837844424233936e+01
2.033314999999999984e+01	-2.334999892936648325e-04	-4.169667055158232927e+01
2.036220000000000141e+01	-2.799260188801389374e-04	-4.110031307023794511e+01
2.039124999999999943e+01	-3.362842490339605617e-04	-4.046454017937799108e+01
2.042029999999999745e+01	-4.057923972973127044e-04	-3.978352171849509489e+01
2.044934999999999903e+01	-4.930845451733109792e-04	-3.905002031468416845e+01
2.047840000000000060e+01	-6.050265985461003148e-04	-3.825489812092911990e+01
2.050744999999999862e+01	-7.521358388361070423e-04	-3.738638631982504990e+01
2.053650000000000020e+01	-9.511751248759763803e-04	-3.642896577662147450e+01
2.056555000000000177e+01	-1.230178074847244028e-03	-3.536158062750111952e+01
2.059459999999999980e+01	-1.638901489231819235e-03	-3.415464269504589367e+01
2.062364999999999782e+01	-2.272594995350511824e-03	-3.276468937256246505e+01
2.065269999999999939e+01	-3.332671951819456743e-03	-3.112407465932973238e+01
2.068175000000000097e+01	-5.307783002536470111e-03	-2.911886623855828304e+01
2.071079999999999899e+01	-9.651604720685278208e-03	-2.653384950029597888e+01
2.073985000000000056e+01	-2.244668009347734750e-02	-2.288019334910696401e+01
2.076890000000000214e+01	-9.689551478731947554e-02	-1.656817513383228047e+01
2.079795000000000016e+01	-6.832340708007455632e+00	-1.013846277576626376e+00
2.082699999999999818e+01	-7.427613620180173459e-02	-1.771011320038968151e+01
2.085604999999999976e+01	-2.016875658158409287e-02	-2.334318897718235064e+01
2.088510000000000133e+01	-9.265121741931054214e-03	-2.671459567420701120e+01
2.091414999999999935e+01	-5.322273468691240961e-03	-2.911958645881311369e+01
2.094319999999999737e+01	-3.462802492228420851e-03	-3.098614415748677686e+01
2.097224999999999895e+01	-2.439740811033678722e-03	-3.250904394787228568e+01
2.100130000000000052e+01	-1.816927623959232888e-03	-3.379343152124248917e+01
2.103034999999999854e+01	-1.409590745011736826e-03	-3.490254630926229851e+01
2.105940000000000012e+01	-1.128521120100629046e-03	-3.587738891295443722e+01
2.108845000000000169e+01	-9.263338094829602588e-04	-3.674605496624905498e+01
2.111749999999999972e+01	-7.759534692174590654e-04	-3.752863506408944971e+01
2.114654999999999774e+01	-6.609898459305435601e-04	-3.823999048610345142e+01
2.117559999999999931e+01	-5.710446786909102648e-04	-3.889142219190205907e+01
2.120465000000000089e+01	-4.992596201216401800e-04	-3.949172369097023250e+01
2.123369999999999891e+01	-4.409603486172768171e-04	-4.004787195853139536e+01
2.126275000000000048e+01	-3.928704270996945030e-04	-4.056549603513389712e+01
2.129180000000000206e+01	-3.526367711362022868e-04	-4.104920387122514569e+01
2.132085000000000008e+01	-3.185331133118816547e-04	-4.150281586051180227e+01
2.134989999999999810e+01	-2.892690286830474581e-04	-4.192953524423072054e+01
2.137894999999999968e+01	-2.638636474912231587e-04	-4.233207477553253995e+01
2.140800000000000125e+01	-2.415601668436568217e-04	-4.271275243608968708e+01
2.143704999999999927e+01	-2.217667633230060444e-04	-4.307356484408990838e+01
2.146609999999999729e+01	-2.040149839835222144e-04	-4.341624430994649231e+01
2.149514999999999887e+01	-1.879299509212192993e-04	-4.374230372272467804e+01
2.152420000000000044e+01	-1.732086999068476471e-04	-4.405307225407935334e+01
2.155324999999999847e+01	-1.596042169536331036e-04	-4.434972404476533825e+01
2.158230000000000004e+01	-1.469135273257241101e-04	-4.463330146486828198e+01
2.161135000000000161e+01	-1.349687095310043842e-04	-4.490473413195890373e+01
2.164039999999999964e+01	-1.236300482195317547e-04	-4.516485457909696066e+01
