Frequency	S11(dB)	S21(dB)
1.321590000000000131e+01	-9.643274665532871356e-16	-9.471084883962420520e+01
1.324495000000000111e+01	0.000000000000000000e+00	-9.445372753250856590e+01
1.327400000000000091e+01	0.000000000000000000e+00	-9.419100825885044515e+01
1.330305000000000071e+01	0.000000000000000000e+00	-9.392267189541989580e+01
1.333210000000000051e+01	0.000000000000000000e+00	-9.364874612380756957e+01
1.336115000000000030e+01	-9.643274665532871356e-16	-9.336931826079700159e+01
1.339020000000000010e+01	-9.643274665532871356e-16	-9.308455095595208206e+01
1.341925000000000168e+01	0.000000000000000000e+00	-9.279470124964848310e+01
1.344829999999999970e+01	0.000000000000000000e+00	-9.250014353621430985e+01
1.347735000000000127e+01	0.000000000000000000e+00	-9.220139697442488114e+01
1.350640000000000107e+01	-9.643274665532871356e-16	-9.189915778187807405e+01
1.353545000000000087e+01	-9.643274665532871356e-16	-9.159433666214555103e+01
1.356450000000000067e+01	-9.643274665532871356e-16	-9.128810119165200376e+01
1.359355000000000047e+01	0.000000000000000000e+00	-9.098192239640455625e+01
1.362260000000000026e+01	0.000000000000000000e+00	-9.067762363355429045e+01
1.365165000000000006e+01	-9.643274665532871356e-16	-9.037742850015609974e+01
1.368070000000000164e+01	-9.643274665532871356e-16	-9.008400240852914465e+01
1.370974999999999966e+01	0.000000000000000000e+00	-8.980048009708666257e+01
1.373880000000000123e+01	0.000000000000000000e+00	-8.953046866710435836e+01
1.376785000000000103e+01	0.000000000000000000e+00	-8.927801358898500439e+01
1.379690000000000083e+01	0.000000000000000000e+00	-8.904751441967825087e+01
1.382595000000000063e+01	0.000000000000000000e+00	-8.884357911980329447e+01
1.385500000000000043e+01	0.000000000000000000e+00	-8.867081231884385772e+01
1.388405000000000022e+01	-1.236195086347369188e-04	-8.853354418941199810e+01
1.391310000000000002e+01	-2.476921849872677317e-04	-8.843552179228966281e+01
1.394215000000000160e+01	-3.694419111108820280e-04	-8.837960018747301660e+01
1.397119999999999962e+01	-4.888397887350432337e-04	-8.836748081618686967e+01
1.400025000000000119e+01	-6.058593362245161523e-04	-8.839954398195399676e+01
1.402930000000000099e+01	-7.204764252070720854e-04	-8.847480823622441903e+01
1.405835000000000079e+01	-8.326692182276982475e-04	-8.859102491102876797e+01
1.408740000000000059e+01	-9.424181073003064322e-04	-8.874488878833827243e+01
1.411645000000000039e+01	-1.049705653741034783e-03	-8.893232482594871158e+01
1.414550000000000018e+01	-1.154516528952630140e-03	-8.914880232086491674e+01
1.417454999999999998e+01	-1.256837455781163477e-03	-8.938963204282190134e+01
1.420360000000000156e+01	-1.356657151510129791e-03	-8.965021506805183549e+01
1.423264999999999958e+01	-1.453966271896255189e-03	-8.992622783402056541e+01
1.426170000000000115e+01	-1.548757354938518679e-03	-9.021374196893140152e+01
1.429075000000000095e+01	-1.641024767289596051e-03	-9.050928668179744818e+01
1.431980000000000075e+01	-1.730764650360706348e-03	-9.080986618408827837e+01
1.434885000000000055e+01	-1.817974867840841703e-03	-9.111294536323285342e+01
1.437790000000000035e+01	-1.902654954324058297e-03	-9.141641550099708979e+01
1.440695000000000014e+01	-1.984806064185798153e-03	-9.171854936777266687e+01
1.443599999999999994e+01	-2.064430922428367107e-03	-9.201795244242879335e+01
1.446505000000000152e+01	-2.141533774803919959e-03	-9.231351468146650063e+01
1.449409999999999954e+01	-2.216120340759060534e-03	-9.260436553304282370e+01
1.452315000000000111e+01	-2.288197765628749263e-03	-9.288983353604962190e+01
1.455220000000000091e+01	-2.357774574396729380e-03	-9.316941102112289741e+01
1.458125000000000071e+01	-2.424860626301381886e-03	-9.344272388183996725e+01
1.461030000000000051e+01	-2.489467070194769684e-03	-9.370950608180896779e+01
1.463935000000000031e+01	-2.551606300532726843e-03	-9.396957837341163611e+01
1.466840000000000011e+01	-2.611291914200856903e-03	-9.422283072446450092e+01
1.469744999999999990e+01	-2.668538668580972949e-03	-9.446920788950571080e+01
1.472650000000000148e+01	-2.723362439739386836e-03	-9.470869765360879455e+01
1.475554999999999950e+01	-2.775780182612621466e-03	-9.494132127342952288e+01
1.478460000000000107e+01	-2.825809889729809666e-03	-9.516712576195850204e+01
1.481365000000000087e+01	-2.873470552432865442e-03	-9.538617768083115322e+01
1.484270000000000067e+01	-2.918782123716998425e-03	-9.559855818108381698e+01
1.487175000000000047e+01	-2.961765478382811546e-03	-9.580435900501079516e+01
1.490080000000000027e+01	-3.002442378519395647e-03	-9.600367936568203220e+01
1.492985000000000007e+01	-3.040835434451339900e-03	-9.619662345628918843e+01
1.495889999999999986e+01	-3.076968071969516955e-03	-9.638329847519486293e+01
1.498795000000000144e+01	-3.110864494735004777e-03	-9.656381314411461858e+01
1.501699999999999946e+01	-3.142549653518253959e-03	-9.673827652527279497e+01
1.504605000000000103e+01	-3.172049208802185747e-03	-9.690679713503212156e+01
1.507510000000000083e+01	-3.199389500747823380e-03	-9.706948228551786428e+01
1.510415000000000063e+01	-3.224597516332911810e-03	-9.722643760851184425e+01
1.513320000000000043e+01	-3.247700857908315634e-03	-9.737776671546939156e+01
1.516225000000000023e+01	-3.268727711410945262e-03	-9.752357097451289292e+01
1.519130000000000180e+01	-3.287706816757058736e-03	-9.766394937079141414e+01
1.522034999999999982e+01	-3.304667438965307093e-03	-9.779899844959247446e+01
1.524940000000000140e+01	-3.319639338032096768e-03	-9.792881230232616474e+01
1.527844999999999942e+01	-3.332652740710180875e-03	-9.805348259137146272e+01
1.530750000000000099e+01	-3.343738313568449597e-03	-9.817309861223347411e+01
1.533655000000000079e+01	-3.352927135190534019e-03	-9.828774737231387348e+01
1.536560000000000059e+01	-3.360250668905419291e-03	-9.839751369245512080e+01
1.539465000000000039e+01	-3.365740738110848795e-03	-9.850248030030975599e+01
1.542370000000000019e+01	-3.369429499620873493e-03	-9.860272794463779178e+01
1.545275000000000176e+01	-3.371349418712250683e-03	-9.869833550820115420e+01
1.548179999999999978e+01	-3.371533246369553139e-03	-9.878938011201236691e+01
1.551085000000000136e+01	-3.370013993363480710e-03	-9.887593721919816403e+01
1.553989999999999938e+01	-3.366824908164299870e-03	-9.895808073994390952e+01
1.556895000000000095e+01	-3.361999453751277501e-03	-9.903588311676871569e+01
1.559800000000000075e+01	-3.355571285803305836e-03	-9.910941541489782480e+01
1.562705000000000055e+01	-3.347574230372287515e-03	-9.917874739767661652e+01
1.565610000000000035e+01	-3.338042262658173689e-03	-9.924394759267178756e+01
1.568515000000000015e+01	-3.327009486888640212e-03	-9.930508335534567266e+01
1.571420000000000172e+01	-3.314510115639381430e-03	-9.936222091700355463e+01
1.574324999999999974e+01	-3.300578449909050745e-03	-9.941542542985395414e+01
1.577230000000000132e+01	-3.285248860176572059e-03	-9.946476099942076132e+01
1.580134999999999934e+01	-3.268555767646963602e-03	-9.951029070965270762e+01
1.583040000000000092e+01	-3.250533625467719179e-03	-9.955207664737001494e+01
1.585945000000000071e+01	-3.231216900711682619e-03	-9.959017990750106719e+01
1.588850000000000051e+01	-3.210640057827794484e-03	-9.962466060413541413e+01
1.591755000000000031e+01	-3.188837540793994143e-03	-9.965557786404107787e+01
1.594660000000000011e+01	-3.165843756910771689e-03	-9.968298982599040414e+01
1.597565000000000168e+01	-3.141693060673572159e-03	-9.970695362703270348e+01
1.600469999999999970e+01	-3.116419738080056321e-03	-9.972752538651002396e+01
1.603375000000000128e+01	-3.090057990347760616e-03	-9.974476018787483156e+01
1.606279999999999930e+01	-3.062641920737858847e-03	-9.975871205573508860e+01
1.609185000000000088e+01	-3.034205519852647363e-03	-9.976943393259504944e+01
1.612089999999999890e+01	-3.004782649180126435e-03	-9.977697764825479965e+01
1.614995000000000047e+01	-2.974407030332897311e-03	-9.978139389166673823e+01
1.617900000000000205e+01	-2.943112231137301905e-03	-9.978273218165176672e+01
1.620805000000000007e+01	-2.910931650448166531e-03	-9.978104083518675793e+01
1.623710000000000164e+01	-2.877898508971325417e-03	-9.977636693402081391e+01
1.626614999999999966e+01	-2.844045834924155761e-03	-9.976875629457312300e+01
1.629520000000000124e+01	-2.809406452177106057e-03	-9.975825343478474849e+01
1.632424999999999926e+01	-2.774012970771004560e-03	-9.974490154224737637e+01
1.635330000000000084e+01	-2.737897772759573765e-03	-9.972874244532498267e+01
1.638235000000000241e+01	-2.701093005019381942e-03	-9.970981658380659951e+01
1.641140000000000043e+01	-2.663630565506844641e-03	-9.968816297655149583e+01
1.644044999999999845e+01	-2.625542095864238663e-03	-9.966381919996562999e+01
1.646950000000000003e+01	-2.586858969770519569e-03	-9.963682135769325043e+01
1.649855000000000160e+01	-2.547612285163886308e-03	-9.960720406033395591e+01
1.652759999999999962e+01	-2.507832853460247122e-03	-9.957500039962215510e+01
1.655665000000000120e+01	-2.467551192414732270e-03	-9.954024193059677827e+01
1.658569999999999922e+01	-2.426797516706365697e-03	-9.950295865271417028e+01
1.661475000000000080e+01	-2.385601730259635095e-03	-9.946317899156443332e+01
1.664379999999999882e+01	-2.343993417733190865e-03	-9.942092978559554695e+01
1.667285000000000039e+01	-2.302001838547872332e-03	-9.937623627277025662e+01
1.670190000000000197e+01	-2.259655917829479256e-03	-9.932912207973849661e+01
1.673094999999999999e+01	-2.216984240391407703e-03	-9.927960921153643881e+01
1.676000000000000156e+01	-2.174015043890056148e-03	-9.922771804610451341e+01
1.678904999999999959e+01	-2.130776212952874109e-03	-9.917346732785780716e+01
1.681810000000000116e+01	-2.087295272326713559e-03	-9.911687416338128287e+01
1.684714999999999918e+01	-2.043599381470411359e-03	-9.905795402125902172e+01
1.687620000000000076e+01	-1.999715328719318258e-03	-9.899672072983072724e+01
1.690525000000000233e+01	-1.955669526250591005e-03	-9.893318647962399837e+01
1.693430000000000035e+01	-1.911488005352437059e-03	-9.886736182658412986e+01
1.696334999999999837e+01	-1.867196410623765245e-03	-9.879925569460272072e+01
1.699239999999999995e+01	-1.822819996258261480e-03	-9.872887538359205450e+01
1.702145000000000152e+01	-1.778383621811443181e-03	-9.865622657468171042e+01
1.705049999999999955e+01	-1.733911747697599020e-03	-9.858131334073739538e+01
1.707955000000000112e+01	-1.689428431349260544e-03	-9.850413815300905185e+01
1.710859999999999914e+01	-1.644957324210834237e-03	-9.842470189477924691e+01
1.713765000000000072e+01	-1.600521667917018066e-03	-9.834300387220602602e+01
1.716669999999999874e+01	-1.556144290980248767e-03	-9.825904182732449499e+01
1.719575000000000031e+01	-1.511847606694103350e-03	-9.817281195138920680e+01
1.722480000000000189e+01	-1.467653609334022228e-03	-9.808430890234511423e+01
1.725384999999999991e+01	-1.423583872918401808e-03	-9.799352581673352347e+01
1.728290000000000148e+01	-1.379659547724886373e-03	-9.790045432977322548e+01
1.731194999999999951e+01	-1.335901359024531908e-03	-9.780508459098754770e+01
1.734100000000000108e+01	-1.292329605027467193e-03	-9.770740528270140146e+01
1.737004999999999910e+01	-1.248964155065276568e-03	-9.760740363898722194e+01
1.739910000000000068e+01	-1.205824448311932154e-03	-9.750506546524096052e+01
1.742815000000000225e+01	-1.162929492375817681e-03	-9.740037515691726355e+01
1.745720000000000027e+01	-1.120297862318342733e-03	-9.729331572111702542e+01
1.748624999999999829e+01	-1.077947699554182050e-03	-9.718386879688344493e+01
1.751529999999999987e+01	-1.035896711336189080e-03	-9.707201467586048693e+01
1.754435000000000144e+01	-9.941621700958209323e-04	-9.695773232420702925e+01
1.757339999999999947e+01	-9.527609129929909748e-04	-9.684099940341624801e+01
1.760245000000000104e+01	-9.117093418961684081e-04	-9.672179229212170526e+01
1.763149999999999906e+01	-8.710234230375331300e-04	-9.660008610780992910e+01
1.766055000000000064e+01	-8.307186875197647901e-04	-9.647585472777399218e+01
1.768959999999999866e+01	-7.908102312007785463e-04	-9.634907081023840192e+01
1.771865000000000023e+01	-7.513127153181529830e-04	-9.621970581549561530e+01
1.774770000000000181e+01	-7.122403669360467034e-04	-9.608773002581031619e+01
1.777674999999999983e+01	-6.736069799851425021e-04	-9.595311256531813626e+01
1.780580000000000140e+01	-6.354259156736858640e-04	-9.581582141883924919e+01
1.783484999999999943e+01	-5.977101038984713099e-04	-9.567582344982770337e+01
1.786390000000000100e+01	-5.604720441223478211e-04	-9.553308441753753755e+01
1.789294999999999902e+01	-5.237238067472354489e-04	-9.538756899240566156e+01
1.792200000000000060e+01	-4.874770345775793472e-04	-9.523924077031487911e+01
1.795105000000000217e+01	-4.517429443462501635e-04	-9.508806228518807302e+01
1.798010000000000019e+01	-4.165323283231253627e-04	-9.493399501957880204e+01
1.800914999999999822e+01	-3.818555560979445575e-04	-9.477699941334515188e+01
1.803819999999999979e+01	-3.477225765894949154e-04	-9.461703486974928978e+01
1.806725000000000136e+01	-3.141429199522567358e-04	-9.445405975926247777e+01
1.809629999999999939e+01	-2.811256997980655405e-04	-9.428803142019802408e+01
1.812535000000000096e+01	-2.486796153720999248e-04	-9.411890615650200687e+01
1.815439999999999898e+01	-2.168129539358438476e-04	-9.394663923186172383e+01
1.818345000000000056e+01	-1.855335932017472859e-04	-9.377118486032644284e+01
1.821249999999999858e+01	-1.548490038803266504e-04	-9.359249619269624532e+01
1.824155000000000015e+01	-1.247662523367998430e-04	-9.341052529864633414e+01
1.827060000000000173e+01	-9.529200331481406220e-05	-9.322522314407542865e+01
1.829964999999999975e+01	-6.643252275232976265e-05	-9.303653956339735487e+01
1.832870000000000132e+01	-3.819368069929494311e-05	-9.284442322638483347e+01
1.835774999999999935e+01	-1.058095430817218894e-05	-9.264882159916753324e+01
1.838680000000000092e+01	0.000000000000000000e+00	-9.244968089896656238e+01
1.841584999999999894e+01	0.000000000000000000e+00	-9.224694604224858097e+01
1.844490000000000052e+01	-9.643274665532871356e-16	-9.204056058566976617e+01
1.847395000000000209e+01	0.000000000000000000e+00	-9.183046665955018284e+01
1.850300000000000011e+01	0.000000000000000000e+00	-9.161660489326324353e+01
1.853204999999999814e+01	-9.643274665532871356e-16	-9.139891433217155736e+01
1.856109999999999971e+01	0.000000000000000000e+00	-9.117733234530800246e+01
1.859015000000000128e+01	0.000000000000000000e+00	-9.095179452379218787e+01
1.861919999999999931e+01	0.000000000000000000e+00	-9.072223456863356716e+01
1.864825000000000088e+01	0.000000000000000000e+00	-9.048858416797398263e+01
1.867729999999999890e+01	-9.643274665532871356e-16	-9.025077286287812228e+01
1.870635000000000048e+01	0.000000000000000000e+00	-9.000872790063267814e+01
1.873539999999999850e+01	0.000000000000000000e+00	-8.976237407538242508e+01
1.876445000000000007e+01	0.000000000000000000e+00	-8.951163355490430718e+01
1.879350000000000165e+01	0.000000000000000000e+00	-8.925642569241270508e+01
1.882254999999999967e+01	0.000000000000000000e+00	-8.899666682322028066e+01
1.885160000000000124e+01	0.000000000000000000e+00	-8.873227004424421693e+01
1.888064999999999927e+01	0.000000000000000000e+00	-8.846314497573685287e+01
1.890970000000000084e+01	-9.643274665532871356e-16	-8.818919750406709568e+01
1.893874999999999886e+01	0.000000000000000000e+00	-8.791032950357630682e+01
1.896780000000000044e+01	0.000000000000000000e+00	-8.762643853662162030e+01
1.899685000000000201e+01	0.000000000000000000e+00	-8.733741752953697812e+01
1.902590000000000003e+01	-1.928654933106574271e-15	-8.704315442292129035e+01
1.905494999999999806e+01	0.000000000000000000e+00	-8.674353179398137570e+01
1.908399999999999963e+01	0.000000000000000000e+00	-8.643842644853484103e+01
1.911305000000000121e+01	0.000000000000000000e+00	-8.612770898010580822e+01
1.914209999999999923e+01	-1.928654933106574271e-15	-8.581124329271003148e+01
1.917115000000000080e+01	-9.643274665532871356e-16	-8.548888608482610607e+01
1.920020000000000238e+01	0.000000000000000000e+00	-8.516048628956380639e+01
1.922925000000000040e+01	0.000000000000000000e+00	-8.482588446786789405e+01
1.925829999999999842e+01	0.000000000000000000e+00	-8.448491214921952519e+01
1.928734999999999999e+01	0.000000000000000000e+00	-8.413739111453509167e+01
1.931640000000000157e+01	0.000000000000000000e+00	-8.378313261518394484e+01
1.934544999999999959e+01	0.000000000000000000e+00	-8.342193652116040425e+01
1.937449999999999761e+01	0.000000000000000000e+00	-8.305359038995038645e+01
1.940354999999999919e+01	0.000000000000000000e+00	-8.267786844727048390e+01
1.943260000000000076e+01	-9.643274665532871356e-16	-8.229453046956024309e+01
1.946164999999999878e+01	0.000000000000000000e+00	-8.190332055547219170e+01
1.949070000000000036e+01	1.928654933106573877e-15	-8.150396577312199042e+01
1.951975000000000193e+01	1.928654933106573877e-15	-8.109617466776499839e+01
1.954879999999999995e+01	-9.643274665532871356e-16	-8.067963561021596774e+01
1.957784999999999798e+01	0.000000000000000000e+00	-8.025401496663943135e+01
1.960689999999999955e+01	0.000000000000000000e+00	-7.981895506386172201e+01
1.963595000000000113e+01	-9.643274665532871356e-16	-7.937407192247447085e+01
1.966499999999999915e+01	0.000000000000000000e+00	-7.891895272422146945e+01
1.969405000000000072e+01	0.000000000000000000e+00	-7.845315297431641000e+01
1.972310000000000230e+01	0.000000000000000000e+00	-7.797619331346726312e+01
1.975215000000000032e+01	-9.643274665532871356e-16	-7.748755592472508624e+01
1.978119999999999834e+01	0.000000000000000000e+00	-7.698668047165313055e+01
1.981024999999999991e+01	0.000000000000000000e+00	-7.647295949090243994e+01
1.983930000000000149e+01	0.000000000000000000e+00	-7.594573314789934670e+01
1.986834999999999951e+01	-9.643274665532871356e-16	-7.540428324641267466e+01
1.989739999999999753e+01	-9.643274665532871356e-16	-7.484782635887833635e+01
1.992644999999999911e+01	-9.643274665532871356e-16	-7.427550591747142050e+01
1.995550000000000068e+01	0.000000000000000000e+00	-7.368638306924898984e+01
1.998454999999999870e+01	0.000000000000000000e+00	-7.307942605540137038e+01
2.001360000000000028e+01	0.000000000000000000e+00	-7.245349781659008670e+01
2.004265000000000185e+01	0.000000000000000000e+00	-7.180734145553122971e+01
2.007169999999999987e+01	0.000000000000000000e+00	-7.113956309365109121e+01
2.010074999999999790e+01	0.000000000000000000e+00	-7.044861153777821983e+01
2.012979999999999947e+01	0.000000000000000000e+00	-6.973275401389807371e+01
2.015885000000000105e+01	-9.643274665532871356e-16	-6.899004701467983125e+01
2.018789999999999907e+01	0.000000000000000000e+00	-6.821830102468403823e+01
2.021695000000000064e+01	-9.643274665532871356e-16	-6.741503750668393025e+01
2.024600000000000222e+01	-9.643274665532871356e-16	-6.657743600826835007e+01
2.027505000000000024e+01	0.000000000000000000e+00	-6.570226852206549495e+01
2.030409999999999826e+01	0.000000000000000000e+00	-6.478581720773024699e+01
2.033314999999999984e+01	0.000000000000000000e+00	-6.382377011750848084e+01
2.036220000000000141e+01	0.000000000000000000e+00	-6.281108742792340394e+01
2.039124999999999943e+01	0.000000000000000000e+00	-6.174182750185777735e+01
2.042029999999999745e+01	-9.643274665532871356e-16	-6.060891727701965692e+01
2.044934999999999903e+01	-9.643274665532871356e-16	-5.940384396325431027e+01
2.047840000000000060e+01	0.000000000000000000e+00	-5.811623301347447068e+01
2.050744999999999862e+01	-9.643274665532871356e-16	-5.673325750254015531e+01
2.053650000000000020e+01	-9.643274665532871356e-16	-5.523879013177239727e+01
2.056555000000000177e+01	-9.643274665532871356e-16	-5.361214860224681900e+01
2.059459999999999980e+01	0.000000000000000000e+00	-5.182617184984722059e+01
2.062364999999999782e+01	0.000000000000000000e+00	-4.984413973099176332e+01
2.065269999999999939e+01	0.000000000000000000e+00	-4.761456893185716410e+01
2.068175000000000097e+01	0.000000000000000000e+00	-4.506179820036692973e+01
2.071079999999999899e+01	0.000000000000000000e+00	-4.206734203121727944e+01
2.073985000000000056e+01	-2.356859965687929464e-04	-3.842799786830579478e+01
2.076890000000000214e+01	-1.392470027174144264e-03	-3.374207094949816366e+01
2.079795000000000016e+01	-8.114746058798777417e-03	-2.698123093747632950e+01
2.082699999999999818e+01	-2.248801192626063983e-01	-1.295770936515415350e+01
2.085604999999999976e+01	-1.347518238407245383e-01	-1.515409462368176818e+01
2.088510000000000133e+01	-7.626539372635020297e-02	-1.759985255990089570e+01
2.091414999999999935e+01	-1.399123860803094921e+00	-5.606446083755271204e+00
2.094319999999999737e+01	-3.004550249173948764e-02	-2.162954210645762032e+01
2.097224999999999895e+01	-3.965405703825561172e-03	-3.040744589077502269e+01
2.100130000000000052e+01	-1.138081305782879041e-03	-3.579147334678317094e+01
2.103034999999999854e+01	-4.498293766474071708e-04	-3.975917903135616172e+01
2.105940000000000012e+01	-2.153096791793762677e-04	-4.292172756238963416e+01
2.108845000000000169e+01	-1.204506264006345963e-04	-4.555727290161917153e+01
2.111749999999999972e+01	-7.928468549208970875e-05	-4.781834163845154961e+01
2.114654999999999774e+01	-6.213507752593909234e-05	-4.979847089196056942e+01
2.117559999999999931e+01	-5.698684662577136714e-05	-5.155950130984923163e+01
2.120465000000000089e+01	-5.836492494248668233e-05	-5.314459781966563412e+01
2.123369999999999891e+01	-6.353240787872213124e-05	-5.458515526974530019e+01
2.126275000000000048e+01	-7.101385418234836726e-05	-5.590475869437359790e+01
2.129180000000000206e+01	-7.996151534366253511e-05	-5.712159556452981235e+01
2.132085000000000008e+01	-8.986052124282087512e-05	-5.824999736566560671e+01
2.134989999999999810e+01	-1.003822813154122513e-04	-5.930146413334792044e+01
2.137894999999999968e+01	-1.113073609360376733e-04	-6.028536795317619124e+01
2.140800000000000125e+01	-1.224828955284197954e-04	-6.120944955593777337e+01
2.143704999999999927e+01	-1.337980633529792978e-04	-6.208017727312162037e+01
2.146609999999999729e+01	-1.451694247850407254e-04	-6.290301189869324361e+01
2.149514999999999887e+01	-1.565318648841119021e-04	-6.368260568042425973e+01
2.152420000000000044e+01	-1.678328291161696026e-04	-6.442295422556398421e+01
2.155324999999999847e+01	-1.790285550024844755e-04	-6.512751411957276559e+01
2.158230000000000004e+01	-1.900815475114171294e-04	-6.579929516095901931e+01
2.161135000000000161e+01	-2.009588488088314318e-04	-6.644093352167341493e+01
2.164039999999999964e+01	-2.116308276602209900e-04	-6.705475037910744618e+01
2.166944999999999766e+01	-2.220703151516060039e-04	-6.764279934565229269e+01
