Frequency	S11(dB)	S21(dB)
1.170530000000000115e+01	-9.643274665532871356e-16	-1.261890916167178602e+02
1.173435000000000095e+01	0.000000000000000000e+00	-1.261881468686095928e+02
1.176340000000000074e+01	0.000000000000000000e+00	-1.261868206837060029e+02
1.179245000000000054e+01	-9.643274665532871356e-16	-1.261851084264667691e+02
1.182150000000000034e+01	0.000000000000000000e+00	-1.261830054945297945e+02
1.185055000000000014e+01	-9.643274665532871356e-16	-1.261805073214978563e+02
1.187960000000000171e+01	0.000000000000000000e+00	-1.261776093797009821e+02
1.190865000000000151e+01	0.000000000000000000e+00	-1.261743071829788363e+02
1.193770000000000131e+01	0.000000000000000000e+00	-1.261705962895402422e+02
1.196675000000000111e+01	-9.643274665532871356e-16	-1.261664723047626637e+02
1.199580000000000091e+01	-9.643274665532871356e-16	-1.261619308839423468e+02
1.202485000000000070e+01	-1.928654933106574271e-15	-1.261569677352158294e+02
1.205390000000000050e+01	0.000000000000000000e+00	-1.261515786222527566e+02
1.208295000000000030e+01	1.928654933106573877e-15	-1.261457593671009079e+02
1.211200000000000188e+01	0.000000000000000000e+00	-1.261395058529873836e+02
1.214105000000000167e+01	1.928654933106573877e-15	-1.261328140269966269e+02
1.217010000000000147e+01	0.000000000000000000e+00	-1.261256799028160174e+02
1.219915000000000127e+01	0.000000000000000000e+00	-1.261180995635073856e+02
1.222820000000000107e+01	0.000000000000000000e+00	-1.261100691640691451e+02
1.225725000000000087e+01	0.000000000000000000e+00	-1.261015849340907096e+02
1.228630000000000067e+01	-9.643274665532871356e-16	-1.260926431804043659e+02
1.231535000000000046e+01	-9.643274665532871356e-16	-1.260832402894798321e+02
1.234440000000000026e+01	0.000000000000000000e+00	-1.260733727300392815e+02
1.237345000000000184e+01	-9.643274665532871356e-16	-1.260630370553632247e+02
1.240250000000000163e+01	0.000000000000000000e+00	-1.260522299057381588e+02
1.243155000000000143e+01	-9.643274665532871356e-16	-1.260409480106883251e+02
1.246060000000000123e+01	-9.643274665532871356e-16	-1.260291881912385179e+02
1.248965000000000103e+01	-9.643274665532871356e-16	-1.260169473619999394e+02
1.251870000000000083e+01	-9.643274665532871356e-16	-1.260042225333276775e+02
1.254775000000000063e+01	-9.643274665532871356e-16	-1.259910108132097548e+02
1.257680000000000042e+01	0.000000000000000000e+00	-1.259773094092048495e+02
1.260585000000000022e+01	0.000000000000000000e+00	-1.259631156302469037e+02
1.263490000000000180e+01	0.000000000000000000e+00	-1.259484268883224587e+02
1.266395000000000159e+01	0.000000000000000000e+00	-1.259332407001109573e+02
1.269300000000000139e+01	0.000000000000000000e+00	-1.259175546884406316e+02
1.272205000000000119e+01	-9.643274665532871356e-16	-1.259013665837445330e+02
1.275110000000000099e+01	0.000000000000000000e+00	-1.258846742253026889e+02
1.278015000000000079e+01	0.000000000000000000e+00	-1.258674755624178658e+02
1.280920000000000059e+01	-9.643274665532871356e-16	-1.258497686554924400e+02
1.283825000000000038e+01	0.000000000000000000e+00	-1.258315516769315110e+02
1.286730000000000018e+01	0.000000000000000000e+00	-1.258128229120011383e+02
1.289635000000000176e+01	-9.643274665532871356e-16	-1.257935807595183633e+02
1.292540000000000155e+01	1.928654933106573877e-15	-1.257738237323948454e+02
1.295445000000000135e+01	0.000000000000000000e+00	-1.257535504581234136e+02
1.298350000000000115e+01	0.000000000000000000e+00	-1.257327596790536717e+02
1.301255000000000095e+01	0.000000000000000000e+00	-1.257114502526147959e+02
1.304160000000000075e+01	-9.643274665532871356e-16	-1.256896211513422799e+02
1.307065000000000055e+01	0.000000000000000000e+00	-1.256672714628451217e+02
1.309970000000000034e+01	0.000000000000000000e+00	-1.256444003895701087e+02
1.312875000000000014e+01	0.000000000000000000e+00	-1.256210072484952178e+02
1.315780000000000172e+01	-9.643274665532871356e-16	-1.255970914706433064e+02
1.318684999999999974e+01	0.000000000000000000e+00	-1.255726526005225878e+02
1.321590000000000131e+01	0.000000000000000000e+00	-1.255476902953625142e+02
1.324495000000000111e+01	0.000000000000000000e+00	-1.255222043242715131e+02
1.327400000000000091e+01	0.000000000000000000e+00	-1.254961945672966976e+02
1.330305000000000071e+01	-9.643274665532871356e-16	-1.254696610142792110e+02
1.333210000000000051e+01	1.928654933106573877e-15	-1.254426037636152813e+02
1.336115000000000030e+01	0.000000000000000000e+00	-1.254150230209475296e+02
1.339020000000000010e+01	0.000000000000000000e+00	-1.253869190976580938e+02
1.341925000000000168e+01	-1.928654933106574271e-15	-1.253582924092913515e+02
1.344829999999999970e+01	0.000000000000000000e+00	-1.253291434738299870e+02
1.347735000000000127e+01	0.000000000000000000e+00	-1.252994729099066831e+02
1.350640000000000107e+01	0.000000000000000000e+00	-1.252692814348454533e+02
1.353545000000000087e+01	0.000000000000000000e+00	-1.252385698626334829e+02
1.356450000000000067e+01	-1.928654933106574271e-15	-1.252073391018001018e+02
1.359355000000000047e+01	-9.643274665532871356e-16	-1.251755901531450945e+02
1.362260000000000026e+01	0.000000000000000000e+00	-1.251433241074403782e+02
1.365165000000000006e+01	0.000000000000000000e+00	-1.251105421429559215e+02
1.368070000000000164e+01	-9.643274665532871356e-16	-1.250772455230007836e+02
1.370974999999999966e+01	-9.643274665532871356e-16	-1.250434355932609520e+02
1.373880000000000123e+01	0.000000000000000000e+00	-1.250091137791672367e+02
1.376785000000000103e+01	-9.643274665532871356e-16	-1.249742815831021687e+02
1.379690000000000083e+01	-2.610845466556987717e-06	-1.249389405815877438e+02
1.382595000000000063e+01	-1.962933992724155509e-05	-1.249030924223835655e+02
1.385500000000000043e+01	-3.658669504864642307e-05	-1.248667388215224463e+02
1.388405000000000022e+01	-5.347418366226475519e-05	-1.248298815602917102e+02
1.391310000000000002e+01	-7.028324232272688461e-05	-1.247925224821559453e+02
1.394215000000000160e+01	-8.700547146248775450e-05	-1.247546634896322502e+02
1.397119999999999962e+01	-1.036326353884251965e-04	-1.247163065411184562e+02
1.400025000000000119e+01	-1.201566623450326001e-04	-1.246774536476819293e+02
1.402930000000000099e+01	-1.365696444262603333e-04	-1.246381068698067054e+02
1.405835000000000079e+01	-1.528638376011930925e-04	-1.245982683141116212e+02
1.408740000000000059e+01	-1.690316615218242320e-04	-1.245579401300453242e+02
1.411645000000000039e+01	-1.850656995246960802e-04	-1.245171245065373711e+02
1.414550000000000018e+01	-2.009586984223410075e-04	-1.244758236686646313e+02
1.417454999999999998e+01	-2.167035682204890279e-04	-1.244340398742556886e+02
1.420360000000000156e+01	-2.322933821159190186e-04	-1.243917754105282114e+02
1.423264999999999958e+01	-2.477213760565070695e-04	-1.243490325906942360e+02
1.426170000000000115e+01	-2.629809485886591258e-04	-1.243058137505494898e+02
1.429075000000000095e+01	-2.780656604906601862e-04	-1.242621212450990527e+02
1.431980000000000075e+01	-2.929692344542393547e-04	-1.242179574451514981e+02
1.434885000000000055e+01	-3.076855548635302096e-04	-1.241733247339497836e+02
1.437790000000000035e+01	-3.222086669520074454e-04	-1.241282255037636304e+02
1.440695000000000014e+01	-3.365327771957208757e-04	-1.240826621525564804e+02
1.443599999999999994e+01	-3.506522519494445055e-04	-1.240366370806421656e+02
1.446505000000000152e+01	-3.645616177530781920e-04	-1.239901526873092337e+02
1.449409999999999954e+01	-3.782555604142485658e-04	-1.239432113675739799e+02
1.452315000000000111e+01	-3.917289245258059969e-04	-1.238958155088491537e+02
1.455220000000000091e+01	-4.049767131154099098e-04	-1.238479674877365397e+02
1.458125000000000071e+01	-4.179940868389308856e-04	-1.237996696667526351e+02
1.461030000000000051e+01	-4.307763640002809364e-04	-1.237509243911544132e+02
1.463935000000000031e+01	-4.433190189491264632e-04	-1.237017339857775653e+02
1.466840000000000011e+01	-4.556176821816391520e-04	-1.236521007519182547e+02
1.469744999999999990e+01	-4.676681395462619381e-04	-1.236020269642020395e+02
1.472650000000000148e+01	-4.794663315834730337e-04	-1.235515148675694093e+02
1.475554999999999950e+01	-4.910083526784073376e-04	-1.235005666742596162e+02
1.478460000000000107e+01	-5.022904504718773196e-04	-1.234491845608053495e+02
1.481365000000000087e+01	-5.133090254912173059e-04	-1.233973706651530478e+02
1.484270000000000067e+01	-5.240606293566747601e-04	-1.233451270836926597e+02
1.487175000000000047e+01	-5.345419652588638635e-04	-1.232924558685022305e+02
1.490080000000000027e+01	-5.447498866694074635e-04	-1.232393590244880954e+02
1.492985000000000007e+01	-5.546813960688699863e-04	-1.231858385066212378e+02
1.495889999999999986e+01	-5.643336450373055571e-04	-1.231318962172722564e+02
1.498795000000000144e+01	-5.737039323764228736e-04	-1.230775340035178402e+02
1.501699999999999946e+01	-5.827897043996282597e-04	-1.230227536544836653e+02
1.504605000000000103e+01	-5.915885534108776588e-04	-1.229675568988404990e+02
1.507510000000000083e+01	-6.000982164930236760e-04	-1.229119454021901703e+02
1.510415000000000063e+01	-6.083165754176815153e-04	-1.228559207646455320e+02
1.513320000000000043e+01	-6.162416554710469169e-04	-1.227994845183287396e+02
1.516225000000000023e+01	-6.238716241658408832e-04	-1.227426381250324994e+02
1.519130000000000180e+01	-6.312047904537012016e-04	-1.226853829738164023e+02
1.522034999999999982e+01	-6.382396042711844944e-04	-1.226277203786703041e+02
1.524940000000000140e+01	-6.449746546911740847e-04	-1.225696515763818297e+02
1.527844999999999942e+01	-6.514086701775663501e-04	-1.225111777240892366e+02
1.530750000000000099e+01	-6.575405160942397959e-04	-1.224522998972688868e+02
1.533655000000000079e+01	-6.633691947946808443e-04	-1.223930190875224611e+02
1.536560000000000059e+01	-6.688938443536622319e-04	-1.223333362004281923e+02
1.539465000000000039e+01	-6.741137374820824028e-04	-1.222732520535101344e+02
1.542370000000000019e+01	-6.790282804571609989e-04	-1.222127673742366341e+02
1.545275000000000176e+01	-6.836370119580498532e-04	-1.221518827978769366e+02
1.548179999999999978e+01	-6.879396023073836974e-04	-1.220905988656730869e+02
1.551085000000000136e+01	-6.919358522488800508e-04	-1.220289160228404910e+02
1.553989999999999938e+01	-6.956256919765778802e-04	-1.219668346166369020e+02
1.556895000000000095e+01	-6.990091794927782813e-04	-1.219043548945173683e+02
1.559800000000000075e+01	-7.020865006690517763e-04	-1.218414770022670552e+02
1.562705000000000055e+01	-7.048579667997249441e-04	-1.217782009821505227e+02
1.565610000000000035e+01	-7.073240144660123243e-04	-1.217145267711526913e+02
1.568515000000000015e+01	-7.094852039679373085e-04	-1.216504541991888004e+02
1.571420000000000172e+01	-7.113422185537504085e-04	-1.215859829872414650e+02
1.574324999999999974e+01	-7.128958620975518311e-04	-1.215211127458418474e+02
1.577230000000000132e+01	-7.141470601117656542e-04	-1.214558429731062574e+02
1.580134999999999934e+01	-7.150968564042928851e-04	-1.213901730531591596e+02
1.583040000000000092e+01	-7.157464131245244590e-04	-1.213241022544659842e+02
1.585945000000000071e+01	-7.160970093115710030e-04	-1.212576297280306221e+02
1.588850000000000051e+01	-7.161500395764862185e-04	-1.211907545058077886e+02
1.591755000000000031e+01	-7.159070132357731563e-04	-1.211234754990671689e+02
1.594660000000000011e+01	-7.153695527244238348e-04	-1.210557914966737627e+02
1.597565000000000168e+01	-7.145393925200368025e-04	-1.209877011635144868e+02
1.600469999999999970e+01	-7.134183778691811006e-04	-1.209192030386988677e+02
1.603375000000000128e+01	-7.120084635792859381e-04	-1.208502955341390361e+02
1.606279999999999930e+01	-7.103117133640500513e-04	-1.207809769327358538e+02
1.609185000000000088e+01	-7.083302973583602280e-04	-1.207112453867273132e+02
1.612089999999999890e+01	-7.060664921232589044e-04	-1.206410989162014999e+02
1.614995000000000047e+01	-7.035226785629290899e-04	-1.205705354072809143e+02
1.617900000000000205e+01	-7.007013406372707490e-04	-1.204995526105245176e+02
1.620805000000000007e+01	-6.976050653898849263e-04	-1.204281481392099522e+02
1.623710000000000164e+01	-6.942365394887296077e-04	-1.203563194676992794e+02
1.626614999999999966e+01	-6.905985497111548008e-04	-1.202840639297640450e+02
1.629520000000000124e+01	-6.866939810178908843e-04	-1.202113787167451449e+02
1.632424999999999926e+01	-6.825258153001569376e-04	-1.201382608759631268e+02
1.635330000000000084e+01	-6.780971295230224169e-04	-1.200647073089439516e+02
1.638235000000000241e+01	-6.734110955786260216e-04	-1.199907147695106744e+02
1.641140000000000043e+01	-6.684709779424564003e-04	-1.199162798621975980e+02
1.644044999999999845e+01	-6.632801327521035050e-04	-1.198413990402574569e+02
1.646950000000000003e+01	-6.578420061993314749e-04	-1.197660686039362901e+02
1.649855000000000160e+01	-6.521601336145702987e-04	-1.196902846985194344e+02
1.652759999999999962e+01	-6.462381376419592876e-04	-1.196140433124328979e+02
1.655665000000000120e+01	-6.400797273170517410e-04	-1.195373402753725145e+02
1.658569999999999922e+01	-6.336886962871541087e-04	-1.194601712562747622e+02
1.661475000000000080e+01	-6.270689211801704945e-04	-1.193825317612661365e+02
1.664379999999999882e+01	-6.202243612811595601e-04	-1.193044171316525421e+02
1.667285000000000039e+01	-6.131590560920305993e-04	-1.192258225419198112e+02
1.670190000000000197e+01	-6.058771244400541810e-04	-1.191467429974142078e+02
1.673094999999999999e+01	-5.983827621966766007e-04	-1.190671733322303112e+02
1.676000000000000156e+01	-5.906802425211160395e-04	-1.189871082070874024e+02
1.678904999999999959e+01	-5.827739126716790889e-04	-1.189065421068224282e+02
1.681810000000000116e+01	-5.746681936090006519e-04	-1.188254693383044867e+02
1.684714999999999918e+01	-5.663675780427569100e-04	-1.187438840278351222e+02
1.687620000000000076e+01	-5.578766290560558446e-04	-1.186617801187428398e+02
1.690525000000000233e+01	-5.491999791377723782e-04	-1.185791513689727310e+02
1.693430000000000035e+01	-5.403423274953872250e-04	-1.184959913483415335e+02
1.696334999999999837e+01	-5.313084399080396586e-04	-1.184122934359886585e+02
1.699239999999999995e+01	-5.221031461175101255e-04	-1.183280508176370915e+02
1.702145000000000152e+01	-5.127313391325642560e-04	-1.182432564827883112e+02
1.705049999999999955e+01	-5.031979730664832250e-04	-1.181579032218092351e+02
1.707955000000000112e+01	-4.935080617239426129e-04	-1.180719836230387614e+02
1.710859999999999914e+01	-4.836666774685483830e-04	-1.179854900696754925e+02
1.713765000000000072e+01	-4.736789489861775097e-04	-1.178984147366911515e+02
1.716669999999999874e+01	-4.635500602326070611e-04	-1.178107495876302551e+02
1.719575000000000031e+01	-4.532852484688654855e-04	-1.177224863711979879e+02
1.722480000000000189e+01	-4.428898027653023874e-04	-1.176336166178793974e+02
1.725384999999999991e+01	-4.323690624671145365e-04	-1.175441316364219659e+02
1.728290000000000148e+01	-4.217284155017454348e-04	-1.174540225101502102e+02
1.731194999999999951e+01	-4.109732963507189453e-04	-1.173632800932170142e+02
1.734100000000000108e+01	-4.001091853243773184e-04	-1.172718950067228008e+02
1.737004999999999910e+01	-3.891416057227500814e-04	-1.171798576346526204e+02
1.739910000000000068e+01	-3.780761229444964651e-04	-1.170871581197598630e+02
1.742815000000000225e+01	-3.669183421435442223e-04	-1.169937863592298868e+02
1.745720000000000027e+01	-3.556739073670431902e-04	-1.168997320003134064e+02
1.748624999999999829e+01	-3.443484989893213968e-04	-1.168049844355474818e+02
1.751529999999999987e+01	-3.329478321546173450e-04	-1.167095327981510735e+02
1.754435000000000144e+01	-3.214776552622896581e-04	-1.166133659569851204e+02
1.757339999999999947e+01	-3.099437479650685406e-04	-1.165164725114416626e+02
1.760245000000000104e+01	-2.983519192261840794e-04	-1.164188407861239369e+02
1.763149999999999906e+01	-2.867080057815761659e-04	-1.163204588252424116e+02
1.766055000000000064e+01	-2.750178700293240972e-04	-1.162213143869834795e+02
1.768959999999999866e+01	-2.632873984601347486e-04	-1.161213949374394474e+02
1.771865000000000023e+01	-2.515224993810080169e-04	-1.160206876444172224e+02
1.774770000000000181e+01	-2.397291013024354560e-04	-1.159191793709941152e+02
1.777674999999999983e+01	-2.279131508724049535e-04	-1.158168566687604653e+02
1.780580000000000140e+01	-2.160806110274409700e-04	-1.157137057707945615e+02
1.783484999999999943e+01	-2.042374590549800263e-04	-1.156097125843728577e+02
1.786390000000000100e+01	-1.923896843790343504e-04	-1.155048626833020080e+02
1.789294999999999902e+01	-1.805432868078371057e-04	-1.153991412999835831e+02
1.792200000000000060e+01	-1.687042744189490068e-04	-1.152925333170638424e+02
1.795105000000000217e+01	-1.568786615071063328e-04	-1.151850232587529206e+02
1.798010000000000019e+01	-1.450724664916249200e-04	-1.150765952817432662e+02
1.800914999999999822e+01	-1.332917099463342867e-04	-1.149672331656525301e+02
1.803819999999999979e+01	-1.215424123132659772e-04	-1.148569203031092911e+02
1.806725000000000136e+01	-1.098305919076328493e-04	-1.147456396892793151e+02
1.809629999999999939e+01	-9.816226272517668315e-05	-1.146333739109304730e+02
1.812535000000000096e+01	-8.654343225343229479e-05	-1.145201051349606303e+02
1.815439999999999898e+01	-7.498009929751549925e-05	-1.144058150963428773e+02
1.818345000000000056e+01	-6.347825172689393195e-05	-1.142904850854771013e+02
1.821249999999999858e+01	-5.204386426561104635e-05	-1.141740959348823878e+02
1.824155000000000015e+01	-4.068289620156374006e-05	-1.140566280052199204e+02
1.827060000000000173e+01	-2.940128911030224224e-05	-1.139380611705769013e+02
1.829964999999999975e+01	-1.820496452199096981e-05	-1.138183748029742048e+02
1.832870000000000132e+01	-7.099821592282718166e-06	-1.136975477560463474e+02
1.835774999999999935e+01	0.000000000000000000e+00	-1.135755583478383528e+02
1.838680000000000092e+01	-9.643274665532871356e-16	-1.134523843426508165e+02
1.841584999999999894e+01	0.000000000000000000e+00	-1.133280029318951563e+02
1.844490000000000052e+01	0.000000000000000000e+00	-1.132023907138855350e+02
1.847395000000000209e+01	0.000000000000000000e+00	-1.130755236724137944e+02
1.850300000000000011e+01	-9.643274665532871356e-16	-1.129473771542114946e+02
1.853204999999999814e+01	0.000000000000000000e+00	-1.128179258449976743e+02
1.856109999999999971e+01	0.000000000000000000e+00	-1.126871437441934489e+02
1.859015000000000128e+01	-9.643274665532871356e-16	-1.125550041381204522e+02
1.861919999999999931e+01	-9.643274665532871356e-16	-1.124214795715337516e+02
1.864825000000000088e+01	0.000000000000000000e+00	-1.122865418175514094e+02
1.867729999999999890e+01	-9.643274665532871356e-16	-1.121501618456503166e+02
1.870635000000000048e+01	0.000000000000000000e+00	-1.120123097877183227e+02
1.873539999999999850e+01	-9.643274665532871356e-16	-1.118729549019414407e+02
1.876445000000000007e+01	0.000000000000000000e+00	-1.117320655344979912e+02
1.879350000000000165e+01	0.000000000000000000e+00	-1.115896090787395423e+02
1.882254999999999967e+01	-9.643274665532871356e-16	-1.114455519317321261e+02
1.885160000000000124e+01	0.000000000000000000e+00	-1.112998594480700376e+02
1.888064999999999927e+01	-9.643274665532871356e-16	-1.111524958904505809e+02
1.890970000000000084e+01	0.000000000000000000e+00	-1.110034243771868319e+02
1.893874999999999886e+01	0.000000000000000000e+00	-1.108526068260229067e+02
1.896780000000000044e+01	-9.643274665532871356e-16	-1.107000038941761773e+02
1.899685000000000201e+01	0.000000000000000000e+00	-1.105455749143985003e+02
1.902590000000000003e+01	-9.643274665532871356e-16	-1.103892778262612353e+02
1.905494999999999806e+01	-1.928654933106574271e-15	-1.102310691029680498e+02
1.908399999999999963e+01	-1.928654933106574271e-15	-1.100709036727125323e+02
1.911305000000000121e+01	-9.643274665532871356e-16	-1.099087348346041892e+02
1.914209999999999923e+01	0.000000000000000000e+00	-1.097445141681832581e+02
1.917115000000000080e+01	0.000000000000000000e+00	-1.095781914366251328e+02
1.920020000000000238e+01	0.000000000000000000e+00	-1.094097144824724097e+02
1.922925000000000040e+01	0.000000000000000000e+00	-1.092390291155907533e+02
1.925829999999999842e+01	-9.643274665532871356e-16	-1.090660789925796337e+02
1.928734999999999999e+01	-9.643274665532871356e-16	-1.088908054868562942e+02
1.931640000000000157e+01	0.000000000000000000e+00	-1.087131475484409151e+02
1.934544999999999959e+01	0.000000000000000000e+00	-1.085330415530688981e+02
1.937449999999999761e+01	0.000000000000000000e+00	-1.083504211384035614e+02
1.940354999999999919e+01	0.000000000000000000e+00	-1.081652170274170288e+02
1.943260000000000076e+01	-9.643274665532871356e-16	-1.079773568373025370e+02
1.946164999999999878e+01	-9.643274665532871356e-16	-1.077867648717169260e+02
1.949070000000000036e+01	0.000000000000000000e+00	-1.075933618957739384e+02
1.951975000000000193e+01	0.000000000000000000e+00	-1.073970648917099169e+02
1.954879999999999995e+01	-9.643274665532871356e-16	-1.071977867925286887e+02
1.957784999999999798e+01	0.000000000000000000e+00	-1.069954361922339956e+02
1.960689999999999955e+01	0.000000000000000000e+00	-1.067899170298883860e+02
1.963595000000000113e+01	-9.643274665532871356e-16	-1.065811282442251979e+02
1.966499999999999915e+01	0.000000000000000000e+00	-1.063689633957695122e+02
1.969405000000000072e+01	0.000000000000000000e+00	-1.061533102531859072e+02
1.972310000000000230e+01	0.000000000000000000e+00	-1.059340503394006703e+02
1.975215000000000032e+01	0.000000000000000000e+00	-1.057110584321205522e+02
1.978119999999999834e+01	0.000000000000000000e+00	-1.054842020149615536e+02
1.981024999999999991e+01	0.000000000000000000e+00	-1.052533406708369625e+02
1.983930000000000149e+01	0.000000000000000000e+00	-1.050183254128923238e+02
1.986834999999999951e+01	0.000000000000000000e+00	-1.047789979430070844e+02
1.989739999999999753e+01	1.928654933106573877e-15	-1.045351898289074910e+02
1.992644999999999911e+01	0.000000000000000000e+00	-1.042867215903390843e+02
1.995550000000000068e+01	0.000000000000000000e+00	-1.040334016798648662e+02
1.998454999999999870e+01	-9.643274665532871356e-16	-1.037750253447797064e+02
2.001360000000000028e+01	-9.643274665532871356e-16	-1.035113733534478087e+02
2.004265000000000185e+01	0.000000000000000000e+00	-1.032422105650007040e+02
2.007169999999999987e+01	0.000000000000000000e+00	-1.029672843195393597e+02
2.010074999999999790e+01	-9.643274665532871356e-16	-1.026863226223956076e+02
2.012979999999999947e+01	0.000000000000000000e+00	-1.023990320873593589e+02
2.015885000000000105e+01	0.000000000000000000e+00	-1.021050956010746802e+02
2.018789999999999907e+01	0.000000000000000000e+00	-1.018041696639072029e+02
2.021695000000000064e+01	0.000000000000000000e+00	-1.014958813477166757e+02
2.024600000000000222e+01	-9.643274665532871356e-16	-1.011798248068599690e+02
2.027505000000000024e+01	0.000000000000000000e+00	-1.008555572581906148e+02
2.030409999999999826e+01	0.000000000000000000e+00	-1.005225943325039566e+02
2.033314999999999984e+01	-9.643274665532871356e-16	-1.001804046734502975e+02
2.036220000000000141e+01	-9.643274665532871356e-16	-9.982840363539796158e+01
2.039124999999999943e+01	0.000000000000000000e+00	-9.946594589250025820e+01
2.042029999999999745e+01	-9.643274665532871356e-16	-9.909231672417357117e+01
2.044934999999999903e+01	-9.643274665532871356e-16	-9.870672168529921464e+01
2.047840000000000060e+01	0.000000000000000000e+00	-9.830827428453225991e+01
2.050744999999999862e+01	0.000000000000000000e+00	-9.789598119487324368e+01
2.053650000000000020e+01	-9.643274665532871356e-16	-9.746872437660641708e+01
2.056555000000000177e+01	0.000000000000000000e+00	-9.702523930616344217e+01
2.059459999999999980e+01	-9.643274665532871356e-16	-9.656408824915718014e+01
2.062364999999999782e+01	0.000000000000000000e+00	-9.608362715645480989e+01
2.065269999999999939e+01	-1.928654933106574271e-15	-9.558196427034359033e+01
2.068175000000000097e+01	-9.643274665532871356e-16	-9.505690781698019975e+01
2.071079999999999899e+01	0.000000000000000000e+00	-9.450589914396465474e+01
2.073985000000000056e+01	0.000000000000000000e+00	-9.392592615755681607e+01
2.076890000000000214e+01	0.000000000000000000e+00	-9.331340966579118401e+01
2.079795000000000016e+01	0.000000000000000000e+00	-9.266405177643767388e+01
2.082699999999999818e+01	-9.643274665532871356e-16	-9.197263007665688406e+01
2.085604999999999976e+01	0.000000000000000000e+00	-9.123271255688479187e+01
2.088510000000000133e+01	0.000000000000000000e+00	-9.043625364773089359e+01
2.091414999999999935e+01	0.000000000000000000e+00	-8.957300655158766745e+01
2.094319999999999737e+01	-9.643274665532871356e-16	-8.862964178202781795e+01
2.097224999999999895e+01	0.000000000000000000e+00	-8.758837650785082474e+01
2.100130000000000052e+01	0.000000000000000000e+00	-8.642474928329508543e+01
2.103034999999999854e+01	0.000000000000000000e+00	-8.510381245279610596e+01
2.105940000000000012e+01	0.000000000000000000e+00	-8.357317692696540234e+01
2.108845000000000169e+01	-9.643274665532871356e-16	-8.174920039141674977e+01
2.111749999999999972e+01	-9.643274665532871356e-16	-7.948636661124142222e+01
2.114654999999999774e+01	-9.643274665532871356e-16	-7.649843969675451660e+01
2.117559999999999931e+01	0.000000000000000000e+00	-7.211150202909499285e+01
2.120465000000000089e+01	-1.062685482219297663e-05	-6.467783096231387674e+01
2.123369999999999891e+01	-2.252955248275736566e-05	-6.597730932593549369e+01
2.126275000000000048e+01	-3.452309811100948454e-05	-7.270333566789955171e+01
2.129180000000000206e+01	-4.659767504293559970e-05	-7.665405506446445827e+01
2.132085000000000008e+01	-5.874327542368575360e-05	-7.935699659299257291e+01
2.134989999999999810e+01	-7.094970540988805542e-05	-8.139452124211604200e+01
2.137894999999999968e+01	-8.320659074722804764e-05	-8.302195443634289518e+01
2.140800000000000125e+01	-9.550338262301406628e-05	-8.437201533410465970e+01
2.143704999999999927e+01	-1.078293638901736906e-04	-8.552216810444255657e+01
2.146609999999999729e+01	-1.201736558140940192e-04	-8.652147464157499712e+01
2.149514999999999887e+01	-1.325252248842565168e-04	-8.740294124971121903e+01
2.152420000000000044e+01	-1.448728903203902658e-04	-8.818982596113298200e+01
2.155324999999999847e+01	-1.572053317851994630e-04	-8.889912998453777959e+01
2.158230000000000004e+01	-1.695110974878633872e-04	-8.954365631829710992e+01
2.161135000000000161e+01	-1.817786128210423452e-04	-9.013328691013026628e+01
2.164039999999999964e+01	-1.939961892343809225e-04	-9.067580891735718751e+01
2.166944999999999766e+01	-2.061520335470290336e-04	-9.117746835964493357e+01
