Frequency	S11(dB)	S21(dB)
1.104585000000000150e+01	-1.017509110183979770e-01	-1.635166431442086932e+01
1.104940000000000033e+01	-1.018894503550240305e-01	-1.634585222409824468e+01
1.105295000000000094e+01	-1.020280617411076368e-01	-1.634004562990581277e+01
1.105650000000000155e+01	-1.021667448824221114e-01	-1.633424452013839456e+01
1.106005000000000038e+01	-1.023054994878020985e-01	-1.632844888312329346e+01
1.106360000000000099e+01	-1.024443252691273065e-01	-1.632265870722018875e+01
1.106715000000000160e+01	-1.025832219413031210e-01	-1.631687398082105744e+01
1.107070000000000043e+01	-1.027221892222374977e-01	-1.631109469235004283e+01
1.107425000000000104e+01	-1.028612268328225748e-01	-1.630532083026337631e+01
1.107780000000000165e+01	-1.030003344969133983e-01	-1.629955238304926368e+01
1.108135000000000048e+01	-1.031395119413096861e-01	-1.629378933922779638e+01
1.108490000000000109e+01	-1.032787588957354286e-01	-1.628803168735083062e+01
1.108845000000000169e+01	-1.034180750928216930e-01	-1.628227941600191286e+01
1.109200000000000053e+01	-1.035574602680852108e-01	-1.627653251379616250e+01
1.109555000000000113e+01	-1.036969141599052568e-01	-1.627079096938016534e+01
1.109910000000000174e+01	-1.038364365095091890e-01	-1.626505477143189182e+01
1.110265000000000057e+01	-1.039760270609541709e-01	-1.625932390866058341e+01
1.110620000000000118e+01	-1.041156855611028165e-01	-1.625359836980666017e+01
1.110975000000000179e+01	-1.042554117596119351e-01	-1.624787814364160710e+01
1.111330000000000062e+01	-1.043952054089061499e-01	-1.624216321896789594e+01
1.111685000000000123e+01	-1.045350662641577472e-01	-1.623645358461886445e+01
1.112040000000000184e+01	-1.046749940832790438e-01	-1.623074922945862752e+01
1.112395000000000067e+01	-1.048149886268932712e-01	-1.622505014238197418e+01
1.112750000000000128e+01	-1.049550496583201292e-01	-1.621935631231427166e+01
1.113105000000000189e+01	-1.050951769435536365e-01	-1.621366772821135172e+01
1.113460000000000072e+01	-1.052353702512534295e-01	-1.620798437905943601e+01
1.113815000000000133e+01	-1.053756293527127741e-01	-1.620230625387500467e+01
1.114170000000000194e+01	-1.055159540218500308e-01	-1.619663334170473235e+01
1.114525000000000077e+01	-1.056563440351883099e-01	-1.619096563162535674e+01
1.114880000000000138e+01	-1.057967991718351541e-01	-1.618530311274359690e+01
1.115235000000000198e+01	-1.059373192134681063e-01	-1.617964577419604311e+01
1.115590000000000082e+01	-1.060779039443144056e-01	-1.617399360514907869e+01
1.115945000000000142e+01	-1.062185531511297409e-01	-1.616834659479874503e+01
1.116300000000000026e+01	-1.063592666231924500e-01	-1.616270473237067762e+01
1.116655000000000086e+01	-1.065000441522706842e-01	-1.615706800711997815e+01
1.117010000000000147e+01	-1.066408855326146932e-01	-1.615143640833114347e+01
1.117365000000000030e+01	-1.067817905609335649e-01	-1.614580992531794124e+01
1.117720000000000091e+01	-1.069227590363896196e-01	-1.614018854742331044e+01
1.118075000000000152e+01	-1.070637907605624106e-01	-1.613457226401929390e+01
1.118430000000000035e+01	-1.072048855374489185e-01	-1.612896106450690326e+01
1.118785000000000096e+01	-1.073460431734286763e-01	-1.612335493831601596e+01
1.119140000000000157e+01	-1.074872634772705837e-01	-1.611775387490532196e+01
1.119495000000000040e+01	-1.076285462600913567e-01	-1.611215786376218162e+01
1.119850000000000101e+01	-1.077698913353554722e-01	-1.610656689440253331e+01
1.120205000000000162e+01	-1.079112985188442897e-01	-1.610098095637079751e+01
1.120560000000000045e+01	-1.080527676286609506e-01	-1.609540003923979157e+01
1.120915000000000106e+01	-1.081942984851848033e-01	-1.608982413261060529e+01
1.121270000000000167e+01	-1.083358909110792440e-01	-1.608425322611251218e+01
1.121625000000000050e+01	-1.084775447312637531e-01	-1.607868730940288060e+01
1.121980000000000111e+01	-1.086192597728982551e-01	-1.607312637216704942e+01
1.122335000000000171e+01	-1.087610358653658404e-01	-1.606757040411825344e+01
1.122690000000000055e+01	-1.089028728402641061e-01	-1.606201939499749543e+01
1.123045000000000115e+01	-1.090447705313789400e-01	-1.605647333457347514e+01
1.123400000000000176e+01	-1.091867287746730031e-01	-1.605093221264247560e+01
1.123755000000000059e+01	-1.093287474082712402e-01	-1.604539601902825652e+01
1.124110000000000120e+01	-1.094708262724375936e-01	-1.603986474358194769e+01
1.124465000000000181e+01	-1.096129652095692852e-01	-1.603433837618199220e+01
1.124820000000000064e+01	-1.097551640641736548e-01	-1.602881690673397586e+01
1.125175000000000125e+01	-1.098974226828564604e-01	-1.602330032517058811e+01
1.125530000000000186e+01	-1.100397409142996191e-01	-1.601778862145149063e+01
1.125885000000000069e+01	-1.101821186092526439e-01	-1.601228178556321780e+01
1.126240000000000130e+01	-1.103245556205151856e-01	-1.600677980751907725e+01
1.126595000000000191e+01	-1.104670518029127191e-01	-1.600128267735905752e+01
1.126950000000000074e+01	-1.106096070133055498e-01	-1.599579038514971252e+01
1.127305000000000135e+01	-1.107522211105372023e-01	-1.599030292098406747e+01
1.127660000000000196e+01	-1.108948939554502133e-01	-1.598482027498151048e+01
1.128015000000000079e+01	-1.110376254108539906e-01	-1.597934243728770554e+01
1.128370000000000140e+01	-1.111804153415152374e-01	-1.597386939807445572e+01
1.128725000000000023e+01	-1.113232636141434917e-01	-1.596840114753965700e+01
1.129080000000000084e+01	-1.114661700973726965e-01	-1.596293767590712953e+01
1.129435000000000144e+01	-1.116091346617495428e-01	-1.595747897342656429e+01
1.129790000000000028e+01	-1.117521571797132213e-01	-1.595202503037339881e+01
1.130145000000000088e+01	-1.118952375255877069e-01	-1.594657583704870163e+01
1.130500000000000149e+01	-1.120383755755555294e-01	-1.594113138377910488e+01
1.130855000000000032e+01	-1.121815712076628113e-01	-1.593569166091667100e+01
1.131210000000000093e+01	-1.123248243017813119e-01	-1.593025665883877018e+01
1.131565000000000154e+01	-1.124681347396075948e-01	-1.592482636794804129e+01
1.131920000000000037e+01	-1.126115024046436125e-01	-1.591940077867221426e+01
1.132275000000000098e+01	-1.127549271821880889e-01	-1.591397988146404252e+01
1.132630000000000159e+01	-1.128984089593132178e-01	-1.590856366680119649e+01
1.132985000000000042e+01	-1.130419476248529925e-01	-1.590315212518615340e+01
1.133340000000000103e+01	-1.131855430693898129e-01	-1.589774524714606940e+01
1.133695000000000164e+01	-1.133291951852456875e-01	-1.589234302323271564e+01
1.134050000000000047e+01	-1.134729038664561290e-01	-1.588694544402233610e+01
1.134405000000000108e+01	-1.136166690087622860e-01	-1.588155250011555175e+01
1.134760000000000169e+01	-1.137604905096025187e-01	-1.587616418213725211e+01
1.135115000000000052e+01	-1.139043682680820208e-01	-1.587078048073649050e+01
1.135470000000000113e+01	-1.140483021849711676e-01	-1.586540138658636678e+01
1.135825000000000173e+01	-1.141922921626938037e-01	-1.586002689038392965e+01
1.136180000000000057e+01	-1.143363381053040251e-01	-1.585465698285006297e+01
1.136535000000000117e+01	-1.144804399184754240e-01	-1.584929165472936496e+01
1.136890000000000178e+01	-1.146245975094847963e-01	-1.584393089679005762e+01
1.137245000000000061e+01	-1.147688107872032875e-01	-1.583857469982385702e+01
1.137600000000000122e+01	-1.149130796620819600e-01	-1.583322305464588098e+01
1.137955000000000183e+01	-1.150574040461353198e-01	-1.582787595209452114e+01
1.138310000000000066e+01	-1.152017838529208332e-01	-1.582253338303133816e+01
1.138665000000000127e+01	-1.153462189975352492e-01	-1.581719533834094804e+01
1.139020000000000188e+01	-1.154907093966038717e-01	-1.581186180893091731e+01
1.139375000000000071e+01	-1.156352549682514719e-01	-1.580653278573164044e+01
1.139730000000000132e+01	-1.157798556321003175e-01	-1.580120825969621556e+01
1.140085000000000193e+01	-1.159245113092528257e-01	-1.579588822180036267e+01
1.140440000000000076e+01	-1.160692219222799054e-01	-1.579057266304227980e+01
1.140795000000000137e+01	-1.162139873952024727e-01	-1.578526157444253109e+01
1.141150000000000198e+01	-1.163588076534828458e-01	-1.577995494704395441e+01
1.141505000000000081e+01	-1.165036826240071766e-01	-1.577465277191151571e+01
1.141860000000000142e+01	-1.166486122350758742e-01	-1.576935504013220779e+01
1.142215000000000202e+01	-1.167935964163841489e-01	-1.576406174281493122e+01
1.142570000000000086e+01	-1.169386350990132689e-01	-1.575877287109038782e+01
1.142925000000000146e+01	-1.170837282154170711e-01	-1.575348841611093320e+01
1.143280000000000030e+01	-1.172288756994034759e-01	-1.574820836905048793e+01
1.143635000000000090e+01	-1.173740774861257441e-01	-1.574293272110440256e+01
1.143990000000000151e+01	-1.175193335120689603e-01	-1.573766146348934925e+01
1.144345000000000034e+01	-1.176646437150276614e-01	-1.573239458744319919e+01
1.144700000000000095e+01	-1.178100080341068778e-01	-1.572713208422488407e+01
1.145055000000000156e+01	-1.179554264096978611e-01	-1.572187394511430902e+01
1.145410000000000039e+01	-1.181008987834624574e-01	-1.571662016141219986e+01
1.145765000000000100e+01	-1.182464250983332743e-01	-1.571137072444000893e+01
1.146120000000000161e+01	-1.183920052984825527e-01	-1.570612562553976232e+01
1.146475000000000044e+01	-1.185376393293211539e-01	-1.570088485607397288e+01
1.146830000000000105e+01	-1.186833271374801713e-01	-1.569564840742549450e+01
1.147185000000000166e+01	-1.188290686707993427e-01	-1.569041627099740488e+01
1.147540000000000049e+01	-1.189748638783055257e-01	-1.568518843821288655e+01
1.147895000000000110e+01	-1.191207127102099361e-01	-1.567996490051508829e+01
1.148250000000000171e+01	-1.192666151178896627e-01	-1.567474564936703274e+01
1.148605000000000054e+01	-1.194125710538730817e-01	-1.566953067625146367e+01
1.148960000000000115e+01	-1.195585804718243272e-01	-1.566431997267072873e+01
1.149315000000000175e+01	-1.197046433265345350e-01	-1.565911353014667284e+01
1.149670000000000059e+01	-1.198507595739014830e-01	-1.565391134022049258e+01
1.150025000000000119e+01	-1.199969291709227226e-01	-1.564871339445262244e+01
1.150380000000000180e+01	-1.201431520756772731e-01	-1.564351968442261764e+01
1.150735000000000063e+01	-1.202894282473088855e-01	-1.563833020172901911e+01
1.151090000000000124e+01	-1.204357576460203527e-01	-1.563314493798923266e+01
1.151445000000000185e+01	-1.205821402330472386e-01	-1.562796388483941357e+01
1.151800000000000068e+01	-1.207285759706559491e-01	-1.562278703393434398e+01
1.152155000000000129e+01	-1.208750648221213198e-01	-1.561761437694729793e+01
1.152510000000000190e+01	-1.210216067517160127e-01	-1.561244590556994005e+01
1.152865000000000073e+01	-1.211682017246909493e-01	-1.560728161151219595e+01
1.153220000000000134e+01	-1.213148497072685933e-01	-1.560212148650211361e+01
1.153575000000000195e+01	-1.214615506666225087e-01	-1.559696552228579236e+01
1.153930000000000078e+01	-1.216083045708588189e-01	-1.559181371062722654e+01
1.154285000000000139e+01	-1.217551113890134040e-01	-1.558666604330818828e+01
1.154640000000000200e+01	-1.219019710910254767e-01	-1.558152251212814932e+01
1.154995000000000083e+01	-1.220488836477250649e-01	-1.557638310890413536e+01
1.155350000000000144e+01	-1.221958490308212575e-01	-1.557124782547061592e+01
1.155705000000000027e+01	-1.223428672128847039e-01	-1.556611665367943154e+01
1.156060000000000088e+01	-1.224899381673281440e-01	-1.556098958539964094e+01
1.156415000000000148e+01	-1.226370618683986363e-01	-1.555586661251745006e+01
1.156770000000000209e+01	-1.227842382911502050e-01	-1.555074772693610896e+01
1.157125000000000092e+01	-1.229314674114390799e-01	-1.554563292057580171e+01
1.157480000000000153e+01	-1.230787492059031984e-01	-1.554052218537355401e+01
1.157835000000000036e+01	-1.232260836519368102e-01	-1.553541551328315862e+01
1.158190000000000097e+01	-1.233734707276925441e-01	-1.553031289627508293e+01
1.158545000000000158e+01	-1.235209104120472273e-01	-1.552521432633637843e+01
1.158900000000000041e+01	-1.236684026845852463e-01	-1.552011979547062381e+01
1.159255000000000102e+01	-1.238159475255967840e-01	-1.551502929569783795e+01
1.159610000000000163e+01	-1.239635449160415293e-01	-1.550994281905442307e+01
1.159965000000000046e+01	-1.241111948375439866e-01	-1.550486035759312387e+01
1.160320000000000107e+01	-1.242588972723650542e-01	-1.549978190338294226e+01
1.160675000000000168e+01	-1.244066522033874800e-01	-1.549470744850911963e+01
1.161030000000000051e+01	-1.245544596140982091e-01	-1.548963698507312081e+01
1.161385000000000112e+01	-1.247023194885719388e-01	-1.548457050519255773e+01
1.161740000000000173e+01	-1.248502318114377979e-01	-1.547950800100122137e+01
1.162095000000000056e+01	-1.249981965678764878e-01	-1.547444946464906224e+01
1.162450000000000117e+01	-1.251462137435822020e-01	-1.546939488830219744e+01
1.162805000000000177e+01	-1.252942833247645549e-01	-1.546434426414291607e+01
1.163160000000000061e+01	-1.254424052980988302e-01	-1.545929758436975554e+01
1.163515000000000121e+01	-1.255905796507268968e-01	-1.545425484119749981e+01
1.163870000000000182e+01	-1.257388063702201686e-01	-1.544921602685727535e+01
1.164225000000000065e+01	-1.258870854445707232e-01	-1.544418113359663280e+01
1.164580000000000126e+01	-1.260354168621493909e-01	-1.543915015367962162e+01
1.164935000000000187e+01	-1.261838006116958455e-01	-1.543412307938693218e+01
1.165290000000000070e+01	-1.263322366822933751e-01	-1.542909990301603784e+01
1.165645000000000131e+01	-1.264807250633315783e-01	-1.542408061688133358e+01
1.166000000000000192e+01	-1.266292657444917924e-01	-1.541906521331435798e+01
1.166355000000000075e+01	-1.267778587157187553e-01	-1.541405368466397974e+01
1.166710000000000136e+01	-1.269265039671833295e-01	-1.540904602329666062e+01
1.167065000000000197e+01	-1.270752014892650439e-01	-1.540404222159670944e+01
1.167420000000000080e+01	-1.272239512725187871e-01	-1.539904227196661068e+01
1.167775000000000141e+01	-1.273727533076424723e-01	-1.539404616682734428e+01
1.168130000000000202e+01	-1.275216075854478381e-01	-1.538905389861877993e+01
1.168485000000000085e+01	-1.276705140968270036e-01	-1.538406545980010698e+01
1.168840000000000146e+01	-1.278194728327183005e-01	-1.537908084285026433e+01
1.169195000000000206e+01	-1.279684837840769918e-01	-1.537410004026848753e+01
1.169550000000000090e+01	-1.281175469418301960e-01	-1.536912304457485234e+01
1.169905000000000150e+01	-1.282666622968513248e-01	-1.536414984831088759e+01
1.170260000000000034e+01	-1.284158298399074583e-01	-1.535918044404026617e+01
1.170615000000000094e+01	-1.285650495616366684e-01	-1.535421482434951201e+01
1.170970000000000155e+01	-1.287143214524863188e-01	-1.534925298184883324e+01
1.171325000000000038e+01	-1.288636455026965222e-01	-1.534429490917297656e+01
1.171680000000000099e+01	-1.290130217022286419e-01	-1.533934059898216873e+01
1.172035000000000160e+01	-1.291624500407348719e-01	-1.533439004396316818e+01
1.172390000000000043e+01	-1.293119305075093317e-01	-1.532944323683037524e+01
1.172745000000000104e+01	-1.294614630914292241e-01	-1.532450017032702405e+01
1.173100000000000165e+01	-1.296110477809138128e-01	-1.531956083722653261e+01
1.173455000000000048e+01	-1.297606845638615836e-01	-1.531462523033388123e+01
1.173810000000000109e+01	-1.299103734275965372e-01	-1.530969334248717217e+01
1.174165000000000170e+01	-1.300601143588082653e-01	-1.530476516655926922e+01
1.174520000000000053e+01	-1.302099073434913046e-01	-1.529984069545959890e+01
1.174875000000000114e+01	-1.303597523668804103e-01	-1.529491992213605300e+01
1.175230000000000175e+01	-1.305096494133820562e-01	-1.529000283957708106e+01
1.175585000000000058e+01	-1.306595984664987997e-01	-1.528508944081392684e+01
1.175940000000000119e+01	-1.308095995087638352e-01	-1.528017971892299265e+01
1.176295000000000179e+01	-1.309596525216546459e-01	-1.527527366702847722e+01
1.176650000000000063e+01	-1.311097574855223380e-01	-1.527037127830512198e+01
1.177005000000000123e+01	-1.312599143794918877e-01	-1.526547254598117576e+01
1.177360000000000184e+01	-1.314101231813845361e-01	-1.526057746334163312e+01
1.177715000000000067e+01	-1.315603838676119852e-01	-1.525568602373164140e+01
1.178070000000000128e+01	-1.317106964130871638e-01	-1.525079822056018131e+01
1.178425000000000189e+01	-1.318610607911174237e-01	-1.524591404730403355e+01
1.178780000000000072e+01	-1.320114769732819715e-01	-1.524103349751197811e+01
1.179135000000000133e+01	-1.321619449293318094e-01	-1.523615656480931513e+01
1.179490000000000194e+01	-1.323124646270633642e-01	-1.523128324290271607e+01
1.179845000000000077e+01	-1.324630360321802092e-01	-1.522641352558539651e+01
1.180200000000000138e+01	-1.326136591081675253e-01	-1.522154740674260509e+01
1.180555000000000199e+01	-1.327643338161440534e-01	-1.521668488035757250e+01
1.180910000000000082e+01	-1.329150601147023325e-01	-1.521182594051776071e+01
1.181265000000000143e+01	-1.330658379597595697e-01	-1.520697058142159364e+01
1.181620000000000203e+01	-1.332166673043801708e-01	-1.520211879738561223e+01
1.181975000000000087e+01	-1.333675480985924700e-01	-1.519727058285208798e+01
1.182330000000000148e+01	-1.335184802892052658e-01	-1.519242593239710892e+01
1.182685000000000031e+01	-1.336694638195958795e-01	-1.518758484073923043e+01
1.183040000000000092e+01	-1.338204986294966037e-01	-1.518274730274858442e+01
1.183395000000000152e+01	-1.339715846547680500e-01	-1.517791331345664574e+01
1.183750000000000213e+01	-1.341227218271559829e-01	-1.517308286806647821e+01
1.184105000000000096e+01	-1.342739100740253655e-01	-1.516825596196370185e+01
1.184460000000000157e+01	-1.344251493180938783e-01	-1.516343259072798944e+01
1.184815000000000040e+01	-1.345764394771266914e-01	-1.515861275014531984e+01
1.185170000000000101e+01	-1.347277804636335119e-01	-1.515379643622082284e+01
1.185525000000000162e+01	-1.348791721845351010e-01	-1.514898364519240204e+01
1.185880000000000045e+01	-1.350306145407865477e-01	-1.514417437354500073e+01
1.186235000000000106e+01	-1.351821074270312950e-01	-1.513936861802567080e+01
1.186590000000000167e+01	-1.353336507311614090e-01	-1.513456637565932184e+01
1.186945000000000050e+01	-1.354852443338991075e-01	-1.512976764376528394e+01
1.187300000000000111e+01	-1.356368881083246380e-01	-1.512497241997455433e+01
1.187655000000000172e+01	-1.357885819193831722e-01	-1.512018070224784339e+01
1.188010000000000055e+01	-1.359403256233422952e-01	-1.511539248889434184e+01
1.188365000000000116e+01	-1.360921190672191583e-01	-1.511060777859117898e+01
1.188720000000000176e+01	-1.362439620881665259e-01	-1.510582657040361809e+01
1.189075000000000060e+01	-1.363958545128116373e-01	-1.510104886380585043e+01
1.189430000000000121e+01	-1.365477961565380594e-01	-1.509627465870236307e+01
1.189785000000000181e+01	-1.366997868227188551e-01	-1.509150395544990531e+01
1.190140000000000065e+01	-1.368518263018984049e-01	-1.508673675487977661e+01
1.190495000000000125e+01	-1.370039143708938756e-01	-1.508197305832054269e+01
1.190850000000000186e+01	-1.371560507918388183e-01	-1.507721286762087765e+01
1.191205000000000069e+01	-1.373082353111444442e-01	-1.507245618517247721e+01
1.191560000000000130e+01	-1.374604676583793539e-01	-1.506770301393285116e+01
1.191915000000000191e+01	-1.376127475450570903e-01	-1.506295335744776054e+01
1.192270000000000074e+01	-1.377650746633296008e-01	-1.505820721987309874e+01
1.192625000000000135e+01	-1.379174486845510528e-01	-1.505346460599587388e+01
1.192980000000000196e+01	-1.380698692577574105e-01	-1.504872552125413421e+01
1.193335000000000079e+01	-1.382223360079722907e-01	-1.504398997175526098e+01
1.193690000000000140e+01	-1.383748485344050150e-01	-1.503925796429245310e+01
1.194045000000000201e+01	-1.385274064084718593e-01	-1.503452950635885799e+01
1.194400000000000084e+01	-1.386800091716381134e-01	-1.502980460615886216e+01
1.194755000000000145e+01	-1.388326563330890273e-01	-1.502508327261606880e+01
1.195110000000000028e+01	-1.389853473671676665e-01	-1.502036551537737630e+01
1.195465000000000089e+01	-1.391380817105908330e-01	-1.501565134481246133e+01
1.195820000000000149e+01	-1.392908587594098302e-01	-1.501094077200817267e+01
1.196175000000000210e+01	-1.394436778656879816e-01	-1.500623380875692625e+01
1.196530000000000094e+01	-1.395965383338531873e-01	-1.500153046753854724e+01
1.196885000000000154e+01	-1.397494394167180243e-01	-1.499683076149464611e+01
1.197240000000000038e+01	-1.399023803111102138e-01	-1.499213470439487672e+01
1.197595000000000098e+01	-1.400553601530893089e-01	-1.498744231059417231e+01
1.197950000000000159e+01	-1.402083780126716639e-01	-1.498275359498021331e+01
1.198305000000000220e+01	-1.403614328880619100e-01	-1.497806857291040927e+01
1.198660000000000103e+01	-1.405145236992880742e-01	-1.497338726013756371e+01
1.199015000000000164e+01	-1.406676492812038159e-01	-1.496870967272367636e+01
1.199370000000000047e+01	-1.408208083757831186e-01	-1.496403582694125767e+01
1.199725000000000108e+01	-1.409739996236225590e-01	-1.495936573916168655e+01
1.200080000000000169e+01	-1.411272215545759101e-01	-1.495469942573039290e+01
1.200435000000000052e+01	-1.412804725774186587e-01	-1.495003690282865882e+01
1.200790000000000113e+01	-1.414337509684349681e-01	-1.494537818632217174e+01
1.201145000000000174e+01	-1.415870548588235300e-01	-1.494072329159672741e+01
1.201500000000000057e+01	-1.417403822207924102e-01	-1.493607223338161916e+01
1.201855000000000118e+01	-1.418937308521909246e-01	-1.493142502556171181e+01
1.202210000000000178e+01	-1.420470983595765180e-01	-1.492678168097950930e+01
1.202565000000000062e+01	-1.422004821395014551e-01	-1.492214221122877404e+01
1.202920000000000122e+01	-1.423538793579119388e-01	-1.491750662644181880e+01
1.203275000000000183e+01	-1.425072869274712495e-01	-1.491287493507275741e+01
1.203630000000000067e+01	-1.426607014826389297e-01	-1.490824714367958848e+01
1.203985000000000127e+01	-1.428141193523894126e-01	-1.490362325670816190e+01
1.204340000000000188e+01	-1.429675365304027279e-01	-1.489900327628147281e+01
1.204695000000000071e+01	-1.431209486426969768e-01	-1.489438720199800059e+01
1.205050000000000132e+01	-1.432743509126439829e-01	-1.488977503074300657e+01
1.205405000000000193e+01	-1.434277381235271598e-01	-1.488516675651681176e+01
1.205760000000000076e+01	-1.435811045788485396e-01	-1.488056237028406414e+01
1.206115000000000137e+01	-1.437344440609452934e-01	-1.487596185984804009e+01
1.206470000000000198e+01	-1.438877497887232904e-01	-1.487136520975372633e+01
1.206825000000000081e+01	-1.440410143758816819e-01	-1.486677240122314281e+01
1.207180000000000142e+01	-1.441942297916458671e-01	-1.486218341212587291e+01
1.207535000000000203e+01	-1.443473873269705554e-01	-1.485759821698738925e+01
1.207890000000000086e+01	-1.445004775705895084e-01	-1.485301678703680572e+01
1.208245000000000147e+01	-1.446534904010151057e-01	-1.484843909029518016e+01
1.208600000000000207e+01	-1.448064150031761754e-01	-1.484386509170453294e+01
1.208955000000000091e+01	-1.449592399217120020e-01	-1.483929475329684600e+01
1.209310000000000151e+01	-1.451119531675869045e-01	-1.483472803440143650e+01
1.209665000000000035e+01	-1.452645424006239749e-01	-1.483016489188828935e+01
1.210020000000000095e+01	-1.454169952185640213e-01	-1.482560528044380810e+01
1.210375000000000156e+01	-1.455692995933400846e-01	-1.482104915287505165e+01
1.210730000000000217e+01	-1.457214445078699461e-01	-1.481649646043748803e+01
1.211085000000000100e+01	-1.458734208616845052e-01	-1.481194715318099142e+01
1.211440000000000161e+01	-1.460252227303519557e-01	-1.480740118030831098e+01
1.211795000000000044e+01	-1.461768490800751108e-01	-1.480285849054002867e+01
1.212150000000000105e+01	-1.463283060502759969e-01	-1.479831903247996117e+01
1.212505000000000166e+01	-1.464796099158905962e-01	-1.479378275497508000e+01
1.212860000000000227e+01	-1.466307908133100968e-01	-1.478924960746426720e+01
1.213215000000000110e+01	-1.467818972387215370e-01	-1.478471954031067170e+01
1.213570000000000171e+01	-1.469330011760425214e-01	-1.478019250511292881e+01
1.213925000000000054e+01	-1.470842034508692275e-01	-1.477566845499122827e+01
1.214280000000000115e+01	-1.472356385121958711e-01	-1.477114734484482383e+01
1.214635000000000176e+01	-1.473874773262167925e-01	-1.476662913157849744e+01
1.214990000000000059e+01	-1.475399265168955976e-01	-1.476211377429608973e+01
1.215345000000000120e+01	-1.476932215275253424e-01	-1.475760123446020700e+01
1.215700000000000180e+01	-1.478476117760776087e-01	-1.475309147601774384e+01
1.216055000000000064e+01	-1.480033369660617160e-01	-1.474858446549173507e+01
1.216410000000000124e+01	-1.481605961233599389e-01	-1.474408017204056165e+01
1.216765000000000185e+01	-1.483195141907598102e-01	-1.473957856748612016e+01
1.217120000000000068e+01	-1.484801138991586056e-01	-1.473507962631302171e+01
1.217475000000000129e+01	-1.486423013725218789e-01	-1.473058332564119510e+01
1.217830000000000190e+01	-1.488058712461652888e-01	-1.472608964517459285e+01
1.218185000000000073e+01	-1.489705314432674399e-01	-1.472159856712885251e+01
1.218540000000000134e+01	-1.491359415596573146e-01	-1.471711007614074518e+01
1.218895000000000195e+01	-1.493017550297939533e-01	-1.471262415916249822e+01
1.219250000000000078e+01	-1.494676554678359137e-01	-1.470814080534372081e+01
1.219605000000000139e+01	-1.496333810786227847e-01	-1.470366000590375144e+01
1.219960000000000200e+01	-1.497987356252830360e-01	-1.469918175399705262e+01
1.220315000000000083e+01	-1.499635880616804751e-01	-1.469470604457403695e+01
1.220670000000000144e+01	-1.501278646696576902e-01	-1.469023287423946833e+01
1.221025000000000205e+01	-1.502915375873641046e-01	-1.468576224111050266e+01
1.221380000000000088e+01	-1.504546127074719020e-01	-1.468129414467598437e+01
1.221735000000000149e+01	-1.506171187635743092e-01	-1.467682858565851056e+01
1.222090000000000032e+01	-1.507790984334640427e-01	-1.467236556588054341e+01
1.222445000000000093e+01	-1.509406016167254005e-01	-1.466790508813551597e+01
1.222800000000000153e+01	-1.511016806745885399e-01	-1.466344715606480520e+01
1.223155000000000214e+01	-1.512623872676976955e-01	-1.465899177404117282e+01
1.223510000000000097e+01	-1.514227704063137170e-01	-1.465453894705905569e+01
1.223865000000000158e+01	-1.515828753709801413e-01	-1.465008868063211622e+01
1.224220000000000041e+01	-1.517427432286999611e-01	-1.464564098069807407e+01
1.224575000000000102e+01	-1.519024107368736054e-01	-1.464119585353090791e+01
1.224930000000000163e+01	-1.520619104858572379e-01	-1.463675330566039179e+01
