Frequency	S11(dB)	S21(dB)
1.180705000000000027e+01	-2.844270379835164711e-04	-1.128342066835644886e+02
1.182110000000000127e+01	-2.743702315050285979e-04	-1.117869978116318066e+02
1.183515000000000050e+01	-2.642415420142255143e-04	-1.106426930252462881e+02
1.184920000000000151e+01	-2.540539428681677257e-04	-1.093754942554461138e+02
1.186325000000000074e+01	-2.438201012387768358e-04	-1.079482742344423940e+02
1.187730000000000175e+01	-2.335523836405709876e-04	-1.063047353691837600e+02
1.189135000000000097e+01	-2.232628613804536776e-04	-1.043533450995948186e+02
1.190540000000000020e+01	-2.129633159015749053e-04	-1.019298817697886079e+02
1.191945000000000121e+01	-2.026652440463230114e-04	-9.869156594087769463e+01
1.193350000000000044e+01	-1.923798632374714226e-04	-9.370105102728570046e+01
1.194755000000000145e+01	-1.821181165697514036e-04	-8.172636821795845208e+01
1.196160000000000068e+01	-1.718906778156975134e-04	-8.742488294521965031e+01
1.197565000000000168e+01	-1.617079563727560562e-04	-9.521414046938305376e+01
1.198970000000000091e+01	-1.515801020860704817e-04	-9.916138308188575934e+01
1.200375000000000014e+01	-1.415170100346895444e-04	-1.017968129303278602e+02
1.201780000000000115e+01	-1.315283252069339784e-04	-1.037633974740352585e+02
1.203185000000000038e+01	-1.216234471295245245e-04	-1.053237778554674264e+02
1.204590000000000138e+01	-1.118115343848871072e-04	-1.066112938420671981e+02
1.205995000000000061e+01	-1.021015090793102727e-04	-1.077029898654978979e+02
1.207400000000000162e+01	-9.250206123398136240e-05	-1.086474188918887052e+02
1.208805000000000085e+01	-8.302165307767913824e-05	-1.094771543153213997e+02
1.210210000000000008e+01	-7.366852329801287314e-05	-1.102151088872140576e+02
1.211615000000000109e+01	-6.445069120394875378e-05	-1.108780097295843916e+02
1.213020000000000032e+01	-5.537596081986968853e-05	-1.114784392347704909e+02
1.214425000000000132e+01	-4.645192489862664620e-05	-1.120260981955121053e+02
1.215830000000000055e+01	-3.768596888154257096e-05	-1.125286217734293359e+02
1.217235000000000156e+01	-2.908527478704182493e-05	-1.129921257564912480e+02
1.218640000000000079e+01	-2.065682500186423842e-05	-1.134215834751266243e+02
1.220045000000000002e+01	-1.240740604043437701e-05	-1.138210927047947223e+02
1.221450000000000102e+01	-4.343612220308588583e-06	-1.141940689663655206e+02
1.222855000000000025e+01	1.928654933106573877e-15	-1.145433883085870832e+02
1.224260000000000126e+01	0.000000000000000000e+00	-1.148714946285533358e+02
1.225665000000000049e+01	0.000000000000000000e+00	-1.151804815982034995e+02
1.227070000000000149e+01	0.000000000000000000e+00	-1.154721560804306932e+02
1.228475000000000072e+01	0.000000000000000000e+00	-1.157480878354097342e+02
1.229879999999999995e+01	0.000000000000000000e+00	-1.160096489253671450e+02
1.231285000000000096e+01	0.000000000000000000e+00	-1.162580452768525419e+02
1.232690000000000019e+01	0.000000000000000000e+00	-1.164943422009711895e+02
1.234095000000000120e+01	-9.643274665532871356e-16	-1.167194852076086704e+02
1.235500000000000043e+01	-9.643274665532871356e-16	-1.169343171173041895e+02
1.236905000000000143e+01	0.000000000000000000e+00	-1.171395922333158666e+02
1.238310000000000066e+01	0.000000000000000000e+00	-1.173359881593083855e+02
1.239714999999999989e+01	-9.643274665532871356e-16	-1.175241157164875148e+02
1.241120000000000090e+01	-9.643274665532871356e-16	-1.177045273151568381e+02
1.242525000000000013e+01	-9.643274665532871356e-16	-1.178777240606870294e+02
1.243930000000000113e+01	-9.643274665532871356e-16	-1.180441618164747695e+02
1.245335000000000036e+01	-9.643274665532871356e-16	-1.182042564021239315e+02
1.246740000000000137e+01	0.000000000000000000e+00	-1.183583880705568703e+02
1.248145000000000060e+01	0.000000000000000000e+00	-1.185069053806716113e+02
1.249550000000000161e+01	-9.643274665532871356e-16	-1.186501285607556611e+02
1.250955000000000084e+01	-9.643274665532871356e-16	-1.187883524408335916e+02
1.252360000000000184e+01	-9.643274665532871356e-16	-1.189218490184900361e+02
1.253765000000000107e+01	0.000000000000000000e+00	-1.190508697117237205e+02
1.255170000000000030e+01	-9.643274665532871356e-16	-1.191756473434896435e+02
1.256575000000000131e+01	0.000000000000000000e+00	-1.192963978953375772e+02
1.257980000000000054e+01	-9.643274665532871356e-16	-1.194133220616200362e+02
1.259385000000000154e+01	0.000000000000000000e+00	-1.195266066308611244e+02
1.260790000000000077e+01	0.000000000000000000e+00	-1.196364257168407477e+02
1.262195000000000178e+01	0.000000000000000000e+00	-1.197429418585993517e+02
1.263600000000000101e+01	0.000000000000000000e+00	-1.198463070057735820e+02
1.265005000000000024e+01	-9.643274665532871356e-16	-1.199466634033358048e+02
1.266410000000000124e+01	0.000000000000000000e+00	-1.200441443878446819e+02
1.267815000000000047e+01	-9.643274665532871356e-16	-1.201388751056570356e+02
1.269220000000000148e+01	0.000000000000000000e+00	-1.202309731621480040e+02
1.270625000000000071e+01	-9.643274665532871356e-16	-1.203205492097951321e+02
1.272030000000000172e+01	-9.643274665532871356e-16	-1.204077074819674067e+02
1.273435000000000095e+01	0.000000000000000000e+00	-1.204925462783918846e+02
1.274840000000000018e+01	0.000000000000000000e+00	-1.205751584075275957e+02
1.276245000000000118e+01	0.000000000000000000e+00	-1.206556315904366983e+02
1.277650000000000041e+01	0.000000000000000000e+00	-1.207340488301917105e+02
1.279055000000000142e+01	0.000000000000000000e+00	-1.208104887503819072e+02
1.280460000000000065e+01	0.000000000000000000e+00	-1.208850259058685594e+02
1.281865000000000165e+01	0.000000000000000000e+00	-1.209577310685810261e+02
1.283270000000000088e+01	0.000000000000000000e+00	-1.210286714908329344e+02
1.284675000000000011e+01	0.000000000000000000e+00	-1.210979111483664497e+02
1.286080000000000112e+01	-9.643274665532871356e-16	-1.211655109650938584e+02
1.287485000000000035e+01	0.000000000000000000e+00	-1.212315290212976890e+02
1.288890000000000136e+01	-9.643274665532871356e-16	-1.212960207468674980e+02
1.290295000000000059e+01	0.000000000000000000e+00	-1.213590391009908842e+02
1.291700000000000159e+01	-9.643274665532871356e-16	-1.214206347395743251e+02
1.293105000000000082e+01	-9.643274665532871356e-16	-1.214808561715445592e+02
1.294510000000000005e+01	-9.643274665532871356e-16	-1.215397499050713890e+02
1.295915000000000106e+01	0.000000000000000000e+00	-1.215973605846543393e+02
1.297320000000000029e+01	0.000000000000000000e+00	-1.216537311199299296e+02
1.298725000000000129e+01	-9.643274665532871356e-16	-1.217089028069795944e+02
1.300130000000000052e+01	-9.643274665532871356e-16	-1.217629154428497316e+02
1.301535000000000153e+01	0.000000000000000000e+00	-1.218158074339359302e+02
1.302940000000000076e+01	-9.643274665532871356e-16	-1.218676158988290297e+02
1.304344999999999999e+01	-7.656404835159821503e-06	-1.219183767661736653e+02
1.305750000000000099e+01	-1.714798801384720617e-05	-1.219681248680468570e+02
1.307155000000000022e+01	-2.695957712971546472e-05	-1.220168940293274176e+02
1.308560000000000123e+01	-3.708932535232735834e-05	-1.220647171534926798e+02
1.309965000000000046e+01	-4.753519706233858607e-05	-1.221116263052499420e+02
1.311370000000000147e+01	-5.829495900864013373e-05	-1.221576527903831533e+02
1.312775000000000070e+01	-6.936617076426355544e-05	-1.222028272331722292e+02
1.314179999999999993e+01	-8.074617447525186205e-05	-1.222471796517216376e+02
1.315585000000000093e+01	-9.243208380990756675e-05	-1.222907395315163797e+02
1.316990000000000016e+01	-1.044207721016548481e-04	-1.223335358975070619e+02
1.318395000000000117e+01	-1.167088596324634329e-04	-1.223755973850124690e+02
1.319800000000000040e+01	-1.292926999873872081e-04	-1.224169523097136505e+02
1.321205000000000140e+01	-1.421683654618798324e-04	-1.224576287370042138e+02
1.322610000000000063e+01	-1.553316314582247194e-04	-1.224976545509507559e+02
1.324014999999999986e+01	-1.687779597765567876e-04	-1.225370575231087713e+02
1.325420000000000087e+01	-1.825024808438533363e-04	-1.225758653814321519e+02
1.326825000000000188e+01	-1.964999746966863622e-04	-1.226141058795078322e+02
1.328230000000000111e+01	-2.107648507755770803e-04	-1.226518068663400953e+02
1.329635000000000034e+01	-2.252911263795306148e-04	-1.226889963569050508e+02
1.331040000000000134e+01	-2.400724037923025744e-04	-1.227257026036897685e+02
1.332445000000000057e+01	-2.551018459656188278e-04	-1.227619541694256355e+02
1.333849999999999980e+01	-2.703721507323258782e-04	-1.227977800012223497e+02
1.335255000000000081e+01	-2.858755234665157898e-04	-1.228332095063017846e+02
1.336660000000000181e+01	-3.016036481607097886e-04	-1.228682726295286045e+02
1.338065000000000104e+01	-3.175476568207517055e-04	-1.229029999329269316e+02
1.339470000000000027e+01	-3.336980971648890386e-04	-1.229374226773678771e+02
1.340875000000000128e+01	-3.500448985643408659e-04	-1.229715729066045782e+02
1.342280000000000051e+01	-3.665773361568643723e-04	-1.230054835338246164e+02
1.343684999999999974e+01	-3.832839931458425792e-04	-1.230391884308789656e+02
1.345090000000000074e+01	-4.001527211980860331e-04	-1.230727225203366260e+02
1.346495000000000175e+01	-4.171705989750587530e-04	-1.231061218705002887e+02
1.347900000000000098e+01	-4.343238887435153274e-04	-1.231394237935034255e+02
1.349305000000000021e+01	-4.515979911214848845e-04	-1.231726669465908515e+02
1.350710000000000122e+01	-4.689773979432112399e-04	-1.232058914366638902e+02
1.352115000000000045e+01	-4.864456433240696431e-04	-1.232391389281457350e+02
1.353519999999999968e+01	-5.039852529717704643e-04	-1.232724527541952710e+02
1.354925000000000068e+01	-5.215776918740705785e-04	-1.233058780312627931e+02
1.356330000000000169e+01	-5.392033104556139423e-04	-1.233394617769442760e+02
1.357735000000000092e+01	-5.568412894267281118e-04	-1.233732530310456497e+02
1.359140000000000015e+01	-5.744695834843287566e-04	-1.234073029797201713e+02
1.360545000000000115e+01	-5.920648641794101080e-04	-1.234416650824842208e+02
1.361950000000000038e+01	-6.096024622058178856e-04	-1.234763952018538475e+02
1.363355000000000139e+01	-6.270563095607979698e-04	-1.235115517352729171e+02
1.364760000000000062e+01	-6.443988819661148519e-04	-1.235471957489239685e+02
1.366165000000000163e+01	-6.616011420947885691e-04	-1.235833911129242324e+02
1.367570000000000086e+01	-6.786324842208595661e-04	-1.236202046373133498e+02
1.368975000000000009e+01	-6.954606809472278165e-04	-1.236577062081310174e+02
1.370380000000000109e+01	-7.120518328836361946e-04	-1.236959689227688273e+02
1.371785000000000032e+01	-7.283703221035018509e-04	-1.237350692236542926e+02
1.373190000000000133e+01	-7.443787704378614783e-04	-1.237750870291925906e+02
1.374595000000000056e+01	-7.600380037621350159e-04	-1.238161058607490475e+02
1.376000000000000156e+01	-7.753070235317467912e-04	-1.238582129643068015e+02
1.377405000000000079e+01	-7.901429869818015969e-04	-1.239014994252803348e+02
1.378810000000000002e+01	-8.045011975372069702e-04	-1.239460602748065128e+02
1.380215000000000103e+01	-8.183351071638607973e-04	-1.239919945856767924e+02
1.381620000000000026e+01	-8.315963323992615289e-04	-1.240394055559167441e+02
1.383025000000000126e+01	-8.442346861529256234e-04	-1.240884005778674464e+02
1.384430000000000049e+01	-8.561982272618822365e-04	-1.241390912904832220e+02
1.385835000000000150e+01	-8.674333300825790277e-04	-1.241915936124346587e+02
1.387240000000000073e+01	-8.778847763744830396e-04	-1.242460277535019770e+02
1.388644999999999996e+01	-8.874958718675598915e-04	-1.243025182016700114e+02
1.390050000000000097e+01	-8.962085899385503849e-04	-1.243611936832962215e+02
1.391455000000000020e+01	-9.039637447417976689e-04	-1.244221870937291499e+02
1.392860000000000120e+01	-9.107011961817388030e-04	-1.244856353958132757e+02
1.394265000000000043e+01	-9.163600889577940001e-04	-1.245516794838350592e+02
1.395670000000000144e+01	-9.208791276595436250e-04	-1.246204640106558372e+02
1.397075000000000067e+01	-9.241968897538872796e-04	-1.246921371760451933e+02
1.398479999999999990e+01	-9.262521778215055887e-04	-1.247668504745830376e+02
1.399885000000000090e+01	-9.269844119926792846e-04	-1.248447584019460379e+02
1.401290000000000013e+01	-9.263340629574292120e-04	-1.249260181189351329e+02
1.402695000000000114e+01	-9.242431252967657409e-04	-1.250107890732442968e+02
1.404100000000000037e+01	-9.206556299170674416e-04	-1.250992325797071771e+02
1.405505000000000138e+01	-9.155181937259841869e-04	-1.251915113605892458e+02
1.406910000000000061e+01	-9.087806033396420100e-04	-1.252877890484066228e+02
1.408314999999999984e+01	-9.003964287898684428e-04	-1.253882296547364774e+02
1.409720000000000084e+01	-8.903236617850613689e-04	-1.254929970095198541e+02
1.411125000000000007e+01	-8.785253718976266356e-04	-1.256022541764224201e+02
1.412530000000000108e+01	-8.649703727931564324e-04	-1.257161628508879119e+02
1.413935000000000031e+01	-8.496338891900868245e-04	-1.258348827485571775e+02
1.415340000000000131e+01	-8.324982142337286140e-04	-1.259585709927043808e+02
1.416745000000000054e+01	-8.135533455896676227e-04	-1.260873815102216327e+02
1.418149999999999977e+01	-7.927975878723689815e-04	-1.262214644464306588e+02
1.419555000000000078e+01	-7.702381080436060921e-04	-1.263609656095791678e+02
1.420960000000000001e+01	-7.458914301441280439e-04	-1.265060259562605722e+02
1.422365000000000101e+01	-7.197838555001248324e-04	-1.266567811291537566e+02
1.423770000000000024e+01	-6.919517948885416016e-04	-1.268133610583928430e+02
1.425175000000000125e+01	-6.624419997463823007e-04	-1.269758896375417834e+02
1.426580000000000048e+01	-6.313116808027694794e-04	-1.271444844845599107e+02
1.427984999999999971e+01	-5.986285039788270161e-04	-1.273192567973177063e+02
1.429390000000000072e+01	-5.644704555746028578e-04	-1.275003113121811964e+02
1.430795000000000172e+01	-5.289255711841685074e-04	-1.276877463729586282e+02
1.432200000000000095e+01	-4.920915256743502424e-04	-1.278816541161443467e+02
1.433605000000000018e+01	-4.540750846302203853e-04	-1.280821207769516263e+02
1.435010000000000119e+01	-4.149914210715519459e-04	-1.282892271191590794e+02
1.436415000000000042e+01	-3.749633045410034394e-04	-1.285030489903704449e+02
1.437819999999999965e+01	-3.341201730661049374e-04	-1.287236580029666015e+02
1.439225000000000065e+01	-2.925971016009864850e-04	-1.289511223398793049e+02
1.440630000000000166e+01	-2.505336834402757218e-04	-1.291855076833989244e+02
1.442035000000000089e+01	-2.080728433751813334e-04	-1.294268782645984004e+02
1.443440000000000012e+01	-1.653596034374900403e-04	-1.296752980306638960e+02
1.444845000000000113e+01	-1.225398230426706517e-04	-1.299308319275110080e+02
1.446250000000000036e+01	-7.975893621309481903e-05	-1.301935472955705677e+02
1.447654999999999959e+01	-3.716070821992137118e-05	-1.304635153775796255e+02
1.449060000000000059e+01	0.000000000000000000e+00	-1.307408129386386122e+02
1.450465000000000160e+01	0.000000000000000000e+00	-1.310255240007195994e+02
1.451870000000000083e+01	-9.643274665532871356e-16	-1.313177416962638517e+02
1.453275000000000006e+01	-9.643274665532871356e-16	-1.316175702485220995e+02
1.454680000000000106e+01	0.000000000000000000e+00	-1.319251270899195276e+02
1.456085000000000029e+01	-9.643274665532871356e-16	-1.322405451340362390e+02
1.457489999999999952e+01	0.000000000000000000e+00	-1.325639752218758360e+02
1.458895000000000053e+01	0.000000000000000000e+00	-1.328955887690810584e+02
1.460300000000000153e+01	-1.928654933106574271e-15	-1.332355806478241789e+02
1.461705000000000076e+01	0.000000000000000000e+00	-1.335841723454885255e+02
1.463109999999999999e+01	0.000000000000000000e+00	-1.339416154522872944e+02
1.464515000000000100e+01	-9.643274665532871356e-16	-1.343081955420620659e+02
1.465920000000000023e+01	0.000000000000000000e+00	-1.346842365252323930e+02
1.467325000000000124e+01	-9.643274665532871356e-16	-1.350701055709777449e+02
1.468730000000000047e+01	-9.643274665532871356e-16	-1.354662187182249227e+02
1.470135000000000147e+01	-9.643274665532871356e-16	-1.358730473232281497e+02
1.471540000000000070e+01	-9.643274665532871356e-16	-1.362911255272612152e+02
1.472944999999999993e+01	0.000000000000000000e+00	-1.367210589736490647e+02
1.474350000000000094e+01	0.000000000000000000e+00	-1.371635350623912757e+02
1.475755000000000017e+01	0.000000000000000000e+00	-1.376193351076205147e+02
1.477160000000000117e+01	0.000000000000000000e+00	-1.380893488645826324e+02
1.478565000000000040e+01	0.000000000000000000e+00	-1.385745920278994845e+02
1.479970000000000141e+01	0.000000000000000000e+00	-1.390762274847650417e+02
1.481375000000000064e+01	0.000000000000000000e+00	-1.395955913545450073e+02
1.482779999999999987e+01	0.000000000000000000e+00	-1.401342251882485357e+02
1.484185000000000088e+01	0.000000000000000000e+00	-1.406939161798001408e+02
1.485590000000000011e+01	0.000000000000000000e+00	-1.412767479205004975e+02
1.486995000000000111e+01	0.000000000000000000e+00	-1.418851652087876118e+02
1.488400000000000034e+01	0.000000000000000000e+00	-1.425220578685415660e+02
1.489805000000000135e+01	0.000000000000000000e+00	-1.431908706890926055e+02
1.491210000000000058e+01	0.000000000000000000e+00	-1.438957499090295187e+02
1.492614999999999981e+01	0.000000000000000000e+00	-1.446417418607910861e+02
1.494020000000000081e+01	-1.928654933106574271e-15	-1.454350677764098805e+02
1.495425000000000182e+01	-9.643274665532871356e-16	-1.462835127125803183e+02
1.496829999999999927e+01	0.000000000000000000e+00	-1.471969906363335383e+02
1.498235000000000028e+01	0.000000000000000000e+00	-1.481883910155529520e+02
1.499640000000000128e+01	0.000000000000000000e+00	-1.492748939684841503e+02
1.501045000000000051e+01	-9.643274665532871356e-16	-1.504801042983320940e+02
1.502449999999999974e+01	0.000000000000000000e+00	-1.518377043922197345e+02
1.503855000000000075e+01	0.000000000000000000e+00	-1.533981418100106282e+02
1.505260000000000176e+01	-9.643274665532871356e-16	-1.552419911962466017e+02
1.506665000000000099e+01	0.000000000000000000e+00	-1.575100265576620586e+02
1.508070000000000022e+01	0.000000000000000000e+00	-1.604837378315912702e+02
1.509475000000000122e+01	0.000000000000000000e+00	-1.648720744398763998e+02
1.510880000000000045e+01	0.000000000000000000e+00	-1.737109067035228236e+02
1.512284999999999968e+01	0.000000000000000000e+00	-1.766115632225579475e+02
1.513690000000000069e+01	0.000000000000000000e+00	-1.661701788781180937e+02
1.515095000000000169e+01	0.000000000000000000e+00	-1.616677836698138435e+02
1.516500000000000092e+01	-1.928654933106574271e-15	-1.587900613782996970e+02
1.517905000000000015e+01	-9.643274665532871356e-16	-1.566878211644072678e+02
1.519310000000000116e+01	0.000000000000000000e+00	-1.550413610221154386e+02
1.520715000000000039e+01	1.928654933106573877e-15	-1.536951924374891405e+02
1.522119999999999962e+01	0.000000000000000000e+00	-1.525618522127970778e+02
1.523525000000000063e+01	0.000000000000000000e+00	-1.515872247347587063e+02
1.524930000000000163e+01	0.000000000000000000e+00	-1.507354839559393156e+02
1.526335000000000086e+01	-1.928654933106574271e-15	-1.499816789950420457e+02
1.527740000000000009e+01	-1.928654933106574271e-15	-1.493077336031758193e+02
1.529145000000000110e+01	-9.643274665532871356e-16	-1.487001313002943732e+02
1.530550000000000033e+01	-9.643274665532871356e-16	-1.481484997012203166e+02
1.531954999999999956e+01	0.000000000000000000e+00	-1.476447049352723013e+02
1.533360000000000056e+01	-9.643274665532871356e-16	-1.471822503483646187e+02
1.534765000000000157e+01	-9.643274665532871356e-16	-1.467558644820211953e+02
1.536170000000000080e+01	0.000000000000000000e+00	-1.463612110442219603e+02
1.537575000000000003e+01	0.000000000000000000e+00	-1.459946799384725580e+02
1.538980000000000103e+01	0.000000000000000000e+00	-1.456532335967078780e+02
1.540385000000000026e+01	0.000000000000000000e+00	-1.453342919302640439e+02
1.541789999999999949e+01	0.000000000000000000e+00	-1.450356448064734707e+02
1.543195000000000050e+01	-1.928654933106574271e-15	-1.447553845065104952e+02
1.544600000000000151e+01	-9.643274665532871356e-16	-1.444918529276276047e+02
1.546005000000000074e+01	0.000000000000000000e+00	-1.442435998274895610e+02
1.547409999999999997e+01	0.000000000000000000e+00	-1.440093494495401103e+02
1.548815000000000097e+01	1.928654933106573877e-15	-1.437879735877769463e+02
1.550220000000000020e+01	-9.643274665532871356e-16	-1.435784696546971020e+02
1.551624999999999943e+01	0.000000000000000000e+00	-1.433799426765907583e+02
1.553030000000000044e+01	0.000000000000000000e+00	-1.431915904009780149e+02
1.554435000000000144e+01	0.000000000000000000e+00	-1.430126908918492461e+02
1.555840000000000067e+01	0.000000000000000000e+00	-1.428425921298112939e+02
1.557244999999999990e+01	-9.643274665532871356e-16	-1.426807032402048776e+02
1.558650000000000091e+01	-9.643274665532871356e-16	-1.425264870524533194e+02
1.560055000000000014e+01	0.000000000000000000e+00	-1.423794537551698909e+02
1.561459999999999937e+01	0.000000000000000000e+00	-1.422391554587730127e+02
1.562865000000000038e+01	-9.643274665532871356e-16	-1.421051815140593817e+02
1.564270000000000138e+01	-9.643274665532871356e-16	-1.419771544639261833e+02
1.565675000000000061e+01	0.000000000000000000e+00	-1.418547265281108309e+02
1.567079999999999984e+01	0.000000000000000000e+00	-1.417375765388291029e+02
1.568485000000000085e+01	-9.643274665532871356e-16	-1.416254072595946525e+02
1.569890000000000008e+01	-9.643274665532871356e-16	-1.415179430310879809e+02
1.571294999999999931e+01	0.000000000000000000e+00	-1.414149276973164717e+02
1.572700000000000031e+01	0.000000000000000000e+00	-1.413161227729336247e+02
1.574105000000000132e+01	0.000000000000000000e+00	-1.412213058188222021e+02
1.575510000000000055e+01	0.000000000000000000e+00	-1.411302689981715446e+02
1.576914999999999978e+01	-9.643274665532871356e-16	-1.410428177895127533e+02
1.578320000000000078e+01	-8.218503532968747202e-06	-1.409587698366859172e+02
1.579725000000000179e+01	-2.161279995489615369e-05	-1.408779539186390366e+02
1.581129999999999924e+01	-3.486954761279195290e-05	-1.408002090244045235e+02
1.582535000000000025e+01	-4.798578755164761004e-05	-1.407253835206540202e+02
1.583940000000000126e+01	-6.095872545380623430e-05	-1.406533344009644111e+02
1.585345000000000049e+01	-7.378572349491863743e-05	-1.405839266073925558e+02
1.586749999999999972e+01	-8.646429260288857814e-05	-1.405170324162003510e+02
1.588155000000000072e+01	-9.899208515742203825e-05	-1.404525308806305759e+02
1.589560000000000173e+01	-1.113668880617175782e-04	-1.403903073245401174e+02
1.590964999999999918e+01	-1.235866161805172466e-04	-1.403302528814707557e+02
1.592370000000000019e+01	-1.356493061416295454e-04	-1.402722640744065643e+02
1.593775000000000119e+01	-1.475531104449977129e-04	-1.402162424320404170e+02
1.595180000000000042e+01	-1.592962919236771404e-04	-1.401620941378680811e+02
1.596584999999999965e+01	-1.708772184545063804e-04	-1.401097297088608684e+02
1.597990000000000066e+01	-1.822943579927296443e-04	-1.400590637008392605e+02
1.599395000000000167e+01	-1.935462738534277343e-04	-1.400100144379973131e+02
1.600799999999999912e+01	-2.046316202368673315e-04	-1.399625037643104406e+02
1.602205000000000013e+01	-2.155491380170600668e-04	-1.399164568148092087e+02
1.603610000000000113e+01	-2.262976507404942917e-04	-1.398718018049183627e+02
1.605015000000000214e+01	-2.368760608311862932e-04	-1.398284698362522818e+02
1.606419999999999959e+01	-2.472833460232694422e-04	-1.397863947174273562e+02
1.607825000000000060e+01	-2.575185559545835681e-04	-1.397455127985987247e+02
1.609230000000000160e+01	-2.675808089733420461e-04	-1.397057628185620501e+02
1.610634999999999906e+01	-2.774692890865183099e-04	-1.396670857633756100e+02
1.612040000000000006e+01	-2.871832430894906939e-04	-1.396294247355621110e+02
